datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_natural_gas_external_steel_demand,P100000120426_dri_eaf_natural_gas_external_steel_demand,P100000120428_dri_eaf_natural_gas_external_steel_demand,P100000120425_dri_eaf_natural_gas_external_steel_demand,P100000120427_dri_eaf_natural_gas_external_steel_demand,P100000120422_dri_eaf_natural_gas_external_steel_demand,P100000120432_dri_eaf_natural_gas_external_steel_demand,P100000120424_dri_eaf_natural_gas_external_steel_demand,P100000120421_dri_eaf_natural_gas_external_steel_demand
2030-10-04 10:15:00,0.0,43.777,0.0,289.25,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 10:30:00,0.0,43.777,0.0,289.25,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 10:45:00,0.0,43.777,0.0,289.25,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 11:00:00,0.0,43.777,0.0,346.82,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 11:15:00,0.0,43.777,0.0,346.82,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 11:30:00,0.0,43.777,0.0,346.82,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 11:45:00,0.0,43.777,0.0,346.82,65.90821144626922,59.88430924488023,67.48575968627253,177.5742683278162,88.84061432317172,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 12:00:00,0.0,20.795,0.0,245.82,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 12:15:00,0.0,20.795,0.0,245.82,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
2030-10-04 12:30:00,0.0,20.795,0.0,245.82,65.90821144642497,59.88430928279846,67.4857595775123,177.5742683278162,88.77589381819834,225.0,100.0,37.50014525943,102.0636086861235,32.923744737459,59.2627405274265,26.33899578996725,121.24579465948625,71.87253475148076,150.113841006983,259.81241712747
