datetime,plant_1_heat_demand,ES_DA_price,natural_gas_price,co2_price,ES_ID3_price,ES_ID3_volume,aFRR_energy_down_quantity,aFRR_energy_down_price,aFRR_capacity_down_price,grid_energy_charge,co2_intensity_kgco2_MWh
27.10.2025 16:30,8.4,76.87,59.4,,63.59913,1453.7,0.0,50.56,2.0,1.126,140.76730114710702
27.10.2025 16:45,8.4,96.25,59.4,,77.43566,1454.7,0.0,105.41,2.0,1.126,150.23550771624951
27.10.2025 17:00,8.4,105.92,59.4,,75.20298,1408.1,0.0,108.25,1.24,1.126,175.04267015706807
27.10.2025 17:15,8.4,108.75,59.4,,83.596535,1664.4,0.0,0.0,1.24,1.126,194.4757475083057
27.10.2025 17:30,8.4,120.0,59.4,,98.94275,1781.6,0.0,129.36,1.24,1.126,220.77407704654897
27.10.2025 17:45,8.4,129.87,59.4,,124.92717,2059.4,0.0,126.5,1.24,1.126,247.98855373013737
27.10.2025 18:00,8.4,127.0,59.4,,119.388695,1893.7,0.0,5.06,1.24,2.878,269.6120665742025
27.10.2025 18:15,8.4,136.57,59.4,,124.76713,1983.1,0.0,0.0,1.24,2.878,280.6036243348196
27.10.2025 18:30,8.4,139.99,59.4,,135.47243,1903.1,0.5,83.38,1.24,2.878,282.5893352812272
27.10.2025 18:45,8.4,150.43,59.4,,150.2906,2136.4,0.0,0.0,1.24,2.878,287.15995932006393
27.10.2025 19:00,8.4,138.08,59.4,,150.18044,1654.3,0.0,0.0,1.24,2.878,288.52561912894964
27.10.2025 19:15,8.4,138.83,59.4,,173.65182,1375.3,4.8,79.75,1.24,2.878,285.5423612067778
27.10.2025 19:30,8.4,150.0,59.4,,180.67839,1791.4,0.0,0.0,1.24,2.878,288.50409165302784
27.10.2025 19:45,8.4,154.13,59.4,,186.96997,1742.9,0.0,0.0,1.24,2.878,287.9437542662116
27.10.2025 20:00,8.4,153.24,59.4,,182.30865,1638.8,3.1,84.67,1.24,2.878,284.083638832315
27.10.2025 20:15,8.4,158.93,59.4,,188.97351,1548.4,0.0,0.0,1.24,2.878,278.5509675660943
27.10.2025 20:30,8.4,158.93,59.4,,183.74634,1583.3,19.6,80.95,1.24,2.878,273.9795454545455
27.10.2025 20:45,8.4,157.43,59.4,,189.3149,1498.0,0.0,0.0,1.24,2.878,274.4182158619767
27.10.2025 21:00,8.4,150.01,59.4,,191.51382,1527.5,0.0,0.0,1.6,2.878,272.2044654939107
27.10.2025 21:15,8.4,144.0,59.4,,159.11838,1648.1,0.0,131.78,1.6,2.878,279.29550264550267
27.10.2025 21:30,8.4,131.79,59.4,,144.69316,1326.4,0.0,125.0,1.6,2.878,279.0437224227838
27.10.2025 21:45,8.4,125.0,59.4,,153.6042,1341.8,4.5,65.94,1.6,2.878,278.0494738280716
27.10.2025 22:00,8.36,120.55,59.4,,157.61594,1436.6,0.3,0.0,1.24,1.126,281.86461238148354
27.10.2025 22:15,8.36,115.0,59.4,,154.08597,1563.3,0.0,0.0,1.32,1.126,281.7945663228243
27.10.2025 22:30,8.36,112.42,59.4,,150.8595,1489.2,0.0,111.13,1.32,1.126,281.32138074691267
27.10.2025 22:45,8.36,111.14,59.4,,152.24142,1546.5,0.0,0.0,1.48,1.126,282.6004784688995
27.10.2025 23:00,8.36,109.56,59.4,,140.9709,1686.2,14.4,61.96,1.6,1.126,286.58323207776425
27.10.2025 23:15,8.36,107.15,59.4,,139.09482,1505.4,10.5,59.47,1.6,1.126,293.4528624766646
27.10.2025 23:30,8.36,106.64,59.4,,116.29764,1556.1,0.0,0.0,1.75,1.126,298.9033131570564
27.10.2025 23:45,8.36,106.35,59.4,,118.31445,1505.2,86.5,44.69,1.75,1.126,301.8753637245393
28.10.2025 00:00,8.36,108.64,59.4,,97.97949,629.5,9.5,61.57,1.75,0.683,305.39153704632884
28.10.2025 00:15,8.36,108.4,59.4,,109.812614,198.4,0.0,110.0,1.75,0.683,290.03163841807907
28.10.2025 00:30,8.36,108.16,59.4,,116.87781,86.5,39.7,64.11,1.75,0.683,277.5255889520715
28.10.2025 00:45,8.36,107.92,59.4,,111.68908,58.3,0.0,0.0,1.75,0.683,276.80301524188206
28.10.2025 01:00,8.36,107.37,59.4,,122.013695,70.6,0.0,0.0,1.75,0.683,281.6577079107505
28.10.2025 01:15,8.36,107.2,59.4,,123.881996,71.1,8.4,82.9,1.75,0.683,293.5351521511018
28.10.2025 01:30,8.36,105.0,59.4,,111.31914,119.9,0.0,0.0,1.75,0.683,295.4636640947425
28.10.2025 01:45,8.36,103.5,59.4,,110.43356,70.7,0.0,0.0,1.75,0.683,296.5175104336781
28.10.2025 02:00,8.36,106.39,59.4,,116.83907,85.4,0.3,25.38,1.75,0.683,297.2089141599413
28.10.2025 02:15,8.36,105.59,59.4,,119.17212,72.0,0.0,0.0,1.75,0.683,299.2349364289663
28.10.2025 02:30,8.36,105.0,59.4,,120.24147,48.7,0.6,7.67,1.75,0.683,300.748094441346
28.10.2025 02:45,8.36,105.0,59.4,,129.3853,46.5,7.8,68.11,1.75,0.683,301.1099190664408
28.10.2025 03:00,8.36,104.79,59.4,,123.42075,83.6,0.0,0.0,1.75,0.683,303.18854009077154
28.10.2025 03:15,8.36,104.33,59.4,,123.58701,123.8,0.0,110.0,1.75,0.683,302.10946126023225
28.10.2025 03:30,8.36,103.99,59.4,,125.081764,102.1,0.0,0.0,1.75,0.683,304.9718229954614
28.10.2025 03:45,8.36,103.99,59.4,,123.068146,99.7,0.0,110.0,1.75,0.683,301.2800229841027
28.10.2025 04:00,8.36,103.99,59.4,,110.87777,157.5,0.0,0.0,3.14,0.683,300.28513824884794
28.10.2025 04:15,8.36,103.99,59.4,,111.0105,190.9,0.0,110.0,3.13,0.683,297.12569564383034
28.10.2025 04:30,8.36,104.4,59.4,,105.82627,157.0,0.0,0.0,3.13,0.683,298.7361299052774
28.10.2025 04:45,8.36,104.79,59.4,,113.934166,135.1,0.0,96.92,2.67,0.683,301.40910845233503
28.10.2025 05:00,8.36,95.0,59.4,,117.37855,105.7,9.2,76.87,1.6,0.683,302.73065015479875
28.10.2025 05:15,8.36,96.28,59.4,,114.11101,88.4,0.0,0.0,1.6,0.683,302.75478560490046
28.10.2025 05:30,8.36,100.0,59.4,,116.836754,108.0,0.0,0.0,1.79,0.683,301.612462006079
28.10.2025 05:45,8.36,107.2,59.4,,117.55051,92.9,1.2,71.44,1.75,0.683,301.09188476746374
28.10.2025 06:00,8.55,107.44,59.4,,82.36256,1047.4,0.0,0.0,2.0,0.683,304.8092754702924
28.10.2025 06:15,8.55,108.4,59.4,,107.32102,330.1,15.3,72.55,2.0,0.683,301.5355890603085
28.10.2025 06:30,8.55,110.45,59.4,,121.212524,539.7,0.0,0.0,1.75,0.683,303.2667351480911
28.10.2025 06:45,8.55,114.56,59.4,,117.47368,546.2,0.0,0.0,2.0,0.683,302.93541388518025
28.10.2025 07:00,8.71,117.47,59.4,,120.38319,118.6,0.0,0.0,1.6,0.683,306.5765780730897
28.10.2025 07:15,8.71,122.0,59.4,,130.8924,161.5,0.0,0.0,2.0,0.683,294.64204997612603
28.10.2025 07:30,8.71,123.24,59.4,,130.73747,116.9,192.4,41.79,2.0,0.683,295.7741530740276
28.10.2025 07:45,8.71,123.23,59.4,,130.93704,120.6,0.0,0.0,2.0,0.683,294.0180420458111
28.10.2025 08:00,8.91,122.19,59.4,,126.29908,225.0,0.0,0.0,2.0,1.126,297.46006191950465
28.10.2025 08:15,8.91,114.56,59.4,,117.970924,184.6,17.4,66.95,2.2,1.126,285.19259369422963
28.10.2025 08:30,8.91,109.33,59.4,,110.90284,196.0,0.0,0.0,2.21,1.126,272.6328790459966
28.10.2025 08:45,8.91,101.23,59.4,,101.844315,262.5,0.0,0.0,2.51,1.126,251.83590023170237
28.10.2025 09:00,8.91,107.37,59.4,,111.460205,564.9,100.4,38.96,4.4,2.878,229.27980200742476
28.10.2025 09:15,8.91,106.06,59.4,,100.423515,859.5,1.7,54.63,5.39,2.878,202.42120462046205
28.10.2025 09:30,8.91,103.99,59.4,,97.55888,727.7,0.3,36.92,6.9,2.878,179.5998906805138
28.10.2025 09:45,8.91,84.33,59.4,,98.74632,597.7,0.0,85.5,7.0,2.878,164.60399514104466
28.10.2025 10:00,8.91,84.5,59.4,,88.02252,420.0,0.0,82.09,2.5,2.878,158.87621845373215
28.10.2025 10:15,8.91,81.09,59.4,,91.626434,404.7,0.0,0.0,2.6,2.878,158.6766097240473
28.10.2025 10:30,8.91,70.2,59.4,,79.8543,383.1,0.0,0.0,2.58,2.878,150.59924063891071
28.10.2025 10:45,8.91,65.0,59.4,,72.79253,339.0,0.0,0.0,2.5,2.878,144.06586110742265
28.10.2025 11:00,8.91,65.0,59.4,,67.45607,628.3,3.2,6.74,2.01,2.878,139.46529801324505
28.10.2025 11:15,8.91,60.0,59.4,,63.446976,589.2,2.2,14.02,2.0,2.878,134.58026315789473
28.10.2025 11:30,8.91,63.1,59.4,,65.01537,648.0,2.0,11.87,2.0,2.878,131.45530037628131
28.10.2025 11:45,8.91,60.0,59.4,,64.491325,630.5,0.1,2.32,2.1,2.878,133.2206340956341
28.10.2025 12:00,8.91,60.0,59.4,,49.260784,339.5,21.9,1.32,2.1,2.878,135.66649364131845
28.10.2025 12:15,8.91,60.0,59.4,,50.911934,338.7,6.2,-0.03,2.15,2.878,137.76814594384786
28.10.2025 12:30,8.91,60.0,59.4,,57.810043,372.4,3.8,-0.25,2.23,2.878,133.70067938332895
28.10.2025 12:45,8.91,60.0,59.4,,67.20737,307.5,0.0,61.0,2.28,2.878,129.22391163092917
28.10.2025 13:00,8.91,60.0,59.4,,59.701366,593.9,0.2,0.0,2.5,2.878,130.6040424980565
28.10.2025 13:15,8.91,62.0,59.4,,62.567528,654.7,8.8,1.19,2.5,2.878,128.56258081199897
28.10.2025 13:30,8.91,65.0,59.4,,65.195145,535.1,1.2,2.69,4.0,2.878,127.09630777175316
28.10.2025 13:45,8.91,67.0,59.4,,66.45217,575.0,0.0,6.23,4.5,2.878,130.26077948983556
28.10.2025 14:00,8.71,68.0,59.4,,74.30014,870.5,0.0,71.0,7.9,1.126,134.29545454545453
28.10.2025 14:15,8.71,70.0,59.4,,75.02641,809.6,0.0,73.42,8.25,1.126,138.6710577800965
28.10.2025 14:30,8.71,72.42,59.4,,79.432526,703.8,1.0,24.43,8.9,1.126,145.9365058838743
28.10.2025 14:45,8.71,72.81,59.4,,79.7297,612.0,1.4,4.19,9.02,1.126,150.76968911917098
28.10.2025 15:00,8.55,70.0,59.4,,79.80972,744.1,0.0,77.49,17.36,1.126,151.44188495458732
28.10.2025 15:15,8.55,72.68,59.4,,84.46467,678.9,0.0,77.41,20.24,1.126,157.50327997900814
28.10.2025 15:30,8.55,73.07,59.4,,84.87988,605.5,0.0,31.74,26.73,1.126,168.64509778186112
28.10.2025 15:45,8.55,84.12,59.4,,88.270744,477.0,38.8,32.38,21.9,1.126,178.16972416523691
28.10.2025 16:00,8.4,85.0,59.4,,85.63072,1103.9,4.1,51.6,3.59,1.126,187.56655473472128
28.10.2025 16:15,8.4,100.0,59.4,,107.63666,1069.1,0.0,0.0,3.59,1.126,199.82798442325767
28.10.2025 16:30,8.4,103.23,59.4,,110.49888,1140.3,0.0,106.69,3.59,1.126,215.87395989633063
28.10.2025 16:45,8.4,107.2,59.4,,114.382416,911.2,0.0,108.37,3.5,1.126,228.7935711379357
28.10.2025 17:00,8.4,107.37,59.4,,115.71291,739.4,0.0,109.16,2.5,1.126,237.77288828337876
28.10.2025 17:15,8.4,108.16,59.4,,118.85427,701.6,0.0,113.0,2.5,1.126,249.3162076996849
28.10.2025 17:30,8.4,112.0,59.4,,119.70355,657.0,0.0,96.5,2.5,1.126,260.80584811529934
28.10.2025 17:45,8.4,116.14,59.4,,123.32408,607.9,0.4,71.31,2.5,1.126,271.6582703610412
28.10.2025 18:00,8.4,122.19,59.4,,140.22955,623.6,0.0,125.51,1.6,2.878,278.7954224357163
28.10.2025 18:15,8.4,126.02,59.4,,137.23723,628.3,0.0,128.46,1.24,2.878,279.9352209944751
28.10.2025 18:30,8.4,128.96,59.4,,142.98975,788.0,0.0,134.5,1.24,2.878,280.535763035763
28.10.2025 18:45,8.4,135.0,59.4,,154.04776,872.9,28.9,74.55,1.24,2.878,281.3011187491576
28.10.2025 19:00,8.4,126.02,59.4,,151.37918,791.2,1.3,0.0,1.75,2.878,279.06772009029345
28.10.2025 19:15,8.4,128.96,59.4,,150.07108,815.8,0.5,6.52,1.75,2.878,273.02553693033
28.10.2025 19:30,8.4,128.96,59.4,,150.19525,727.7,0.5,89.08,1.75,2.878,270.13268229166664
28.10.2025 19:45,8.4,136.57,59.4,,155.06795,804.4,63.6,47.15,1.75,2.878,268.1495193556768
28.10.2025 20:00,8.4,143.97,59.4,,143.20796,908.8,54.9,71.71,1.6,2.878,267.6860390029704
28.10.2025 20:15,8.4,143.94,59.4,,139.87167,944.3,58.8,72.34,1.6,2.878,266.96582966606263
28.10.2025 20:30,8.4,143.94,59.4,,131.84822,1143.5,122.2,65.84,1.6,2.878,261.5996381493926
28.10.2025 20:45,8.4,137.12,59.4,,131.97925,925.9,82.8,74.32,1.79,2.878,260.5059786846893
28.10.2025 21:00,8.4,141.14,59.4,,135.35007,1227.3,25.2,92.31,2.2,2.878,263.3408171257016
28.10.2025 21:15,8.4,133.0,59.4,,121.63372,1367.0,4.7,74.14,2.15,2.878,261.09433229813664
28.10.2025 21:30,8.4,126.02,59.4,,114.651405,1070.0,12.6,78.97,2.2,2.878,259.3409418863964
28.10.2025 21:45,8.4,120.0,59.4,,116.99657,1071.5,44.4,69.37,2.2,2.878,259.8152722443559
28.10.2025 22:00,8.36,116.14,59.4,,113.457214,1033.0,23.8,62.72,2.0,1.126,253.46011937059143
28.10.2025 22:15,8.36,112.26,59.4,,110.34728,909.0,34.7,65.75,2.0,1.126,245.60275497425908
28.10.2025 22:30,8.36,109.25,59.4,,107.72148,848.7,32.5,70.66,2.0,1.126,243.186065915728
28.10.2025 22:45,8.36,107.68,59.4,,89.836136,1255.1,42.2,63.36,2.0,1.126,242.9050704225352
28.10.2025 23:00,8.36,107.92,59.4,,81.85485,1374.0,7.5,52.08,6.22,1.126,237.51363109048725
28.10.2025 23:15,8.36,107.68,59.4,,85.79589,1229.4,2.8,62.98,6.5,1.126,233.4890467732386
28.10.2025 23:30,8.36,106.39,59.4,,77.0975,1418.5,1.1,35.27,8.93,1.126,225.26102000902665
28.10.2025 23:45,8.36,104.79,59.4,,80.29942,1626.5,33.9,55.36,8.45,1.126,220.1744576840819
29.10.2025 00:00,8.36,92.05,59.4,,89.81507,46.8,7.5,57.57,14.13,0.683,221.29931335830213
29.10.2025 00:15,8.36,90.01,59.4,,89.41644,49.5,0.0,0.0,15.44,0.683,223.86991221069437
29.10.2025 00:30,8.36,88.0,59.4,,87.52142,43.6,0.0,86.01,16.0,0.683,216.0642186728141
29.10.2025 00:45,8.36,85.01,59.4,,84.555626,34.8,0.0,88.51,18.29,0.683,211.92325620109872
29.10.2025 01:00,8.36,87.51,59.4,,85.93135,222.6,0.0,85.5,21.63,0.683,209.95494111623145
29.10.2025 01:15,8.36,84.5,59.4,,84.99843,250.3,0.1,37.59,21.61,0.683,218.2189480897721
29.10.2025 01:30,8.36,82.76,59.4,,84.88677,245.0,0.0,24.11,21.61,0.683,214.5609505898444
29.10.2025 01:45,8.36,82.51,59.4,,84.84912,241.2,0.2,26.73,22.92,0.683,213.1149682075958
29.10.2025 02:00,8.36,80.07,59.4,,84.884705,311.9,0.0,81.01,22.16,0.683,214.37787381158168
29.10.2025 02:15,8.36,80.01,59.4,,85.91259,314.2,0.1,59.98,21.07,0.683,214.64385934522775
29.10.2025 02:30,8.36,80.01,59.4,,85.82007,305.6,0.1,0.0,20.91,0.683,209.0068205666317
29.10.2025 02:45,8.36,80.01,59.4,,87.67369,299.9,0.0,82.57,20.91,0.683,211.38426652712369
29.10.2025 03:00,8.36,78.86,59.4,,78.53009,472.0,0.4,56.36,20.74,0.683,214.3195235629208
29.10.2025 03:15,8.36,77.15,59.4,,74.13688,546.1,1.8,46.08,19.99,0.683,219.4211241297334
29.10.2025 03:30,8.36,74.99,59.4,,76.37838,580.4,2.5,45.04,19.13,0.683,220.93038188577225
29.10.2025 03:45,8.36,74.99,59.4,,78.03932,597.7,3.4,49.53,19.13,0.683,219.1544192346766
29.10.2025 04:00,8.36,77.27,59.4,,77.85487,610.4,3.0,45.58,15.21,0.683,219.71399730821
29.10.2025 04:15,8.36,77.0,59.4,,78.177124,603.7,0.1,0.0,15.45,0.683,214.5445929937384
29.10.2025 04:30,8.36,80.0,59.4,,81.526955,474.7,0.9,0.0,13.83,0.683,212.1786941580756
29.10.2025 04:45,8.36,80.01,59.4,,80.57609,485.6,5.1,68.17,12.74,0.683,211.44608770421328
29.10.2025 05:00,8.36,80.07,59.4,,98.493774,787.5,10.2,69.71,18.23,0.683,207.76629597946965
29.10.2025 05:15,8.36,81.01,59.4,,81.042656,415.6,0.0,0.0,9.41,0.683,207.39581222559943
29.10.2025 05:30,8.36,83.27,59.4,,89.74907,406.2,7.0,68.97,15.36,0.683,206.24927288280583
29.10.2025 05:45,8.36,85.01,59.4,,98.34165,474.0,53.1,38.39,11.42,0.683,202.91798759476225
29.10.2025 06:00,8.55,85.0,59.4,,85.83057,396.7,39.0,36.88,2.8,0.683,203.7321551132464
29.10.2025 06:15,8.55,87.04,59.4,,87.33723,442.0,9.5,67.92,2.8,0.683,208.11507611720413
29.10.2025 06:30,8.55,90.0,59.4,,91.813805,595.4,94.0,56.33,2.67,0.683,210.22345483359743
29.10.2025 06:45,8.55,99.0,59.4,,98.72362,467.7,80.3,60.47,2.67,0.683,213.91772741384665
29.10.2025 07:00,8.71,105.93,59.4,,91.49977,658.1,8.1,69.33,2.0,0.683,223.2747088683189
29.10.2025 07:15,8.71,107.68,59.4,,104.68791,917.7,0.0,110.41,2.8,0.683,218.6217646217646
29.10.2025 07:30,8.71,110.41,59.4,,107.90202,1621.7,20.0,73.34,4.0,0.683,215.3023578363384
29.10.2025 07:45,8.71,109.29,59.4,,107.14381,1615.6,21.9,75.3,4.0,0.683,214.4276163187338
29.10.2025 08:00,8.91,116.49,59.4,,102.7936,2083.3,10.3,73.64,2.67,1.126,212.41042257324156
29.10.2025 08:15,8.91,112.36,59.4,,108.63818,1359.9,10.6,66.41,3.4,1.126,220.00186816119563
29.10.2025 08:30,8.91,109.56,59.4,,105.81337,1348.3,20.3,76.36,3.41,1.126,215.29379562043795
29.10.2025 08:45,8.91,108.4,59.4,,98.41304,1068.5,0.2,79.84,4.05,1.126,209.6538854805726
29.10.2025 09:00,8.91,108.78,59.4,,104.69471,1902.5,1.5,63.53,6.6,2.878,210.43983402489627
29.10.2025 09:15,8.91,105.4,59.4,,92.21013,1059.2,0.2,99.19,5.0,2.878,207.0143613000756
29.10.2025 09:30,8.91,100.88,59.4,,87.2707,871.9,0.4,69.19,5.3,2.878,204.6567331670823
29.10.2025 09:45,8.91,95.0,59.4,,87.684425,843.8,27.3,57.85,5.08,2.878,203.88311051146815
29.10.2025 10:00,8.91,95.0,59.4,,87.18659,734.4,11.4,43.59,5.0,2.878,200.9736521102708
29.10.2025 10:15,8.91,90.0,59.4,,85.378174,737.4,0.0,85.72,5.6,2.878,201.66601130498893
29.10.2025 10:30,8.91,86.22,59.4,,68.453835,788.8,0.8,50.51,5.43,2.878,201.32140239433176
29.10.2025 10:45,8.91,85.0,59.4,,67.92705,908.4,0.4,73.64,5.3,2.878,197.49987937273823
29.10.2025 11:00,8.91,85.01,59.4,,75.46618,1219.5,2.6,55.7,5.99,2.878,189.1618601297765
29.10.2025 11:15,8.91,82.51,59.4,,73.81577,1272.1,38.1,46.98,6.38,2.878,191.32850992585503
29.10.2025 11:30,8.91,82.51,59.4,,73.68229,1247.3,2.7,64.57,5.7,2.878,187.32073214499343
29.10.2025 11:45,8.91,82.51,59.4,,74.65089,1280.6,0.0,82.88,5.61,2.878,181.71803515530945
29.10.2025 12:00,8.91,83.38,59.4,,87.43382,507.1,2.7,61.35,5.68,2.878,182.5954281567489
29.10.2025 12:15,8.91,82.51,59.4,,88.91709,487.1,6.6,50.57,5.58,2.878,185.4067078338782
29.10.2025 12:30,8.91,82.51,59.4,,91.7901,435.5,0.2,50.6,5.58,2.878,183.898111391796
29.10.2025 12:45,8.91,82.87,59.4,,95.84979,327.0,0.0,82.57,5.75,2.878,184.530575322639
29.10.2025 13:00,8.91,82.59,59.4,,78.33507,929.2,0.0,84.51,5.08,2.878,182.90129273891503
29.10.2025 13:15,8.91,85.01,59.4,,77.19017,941.3,0.0,84.51,4.45,2.878,186.10020449897752
29.10.2025 13:30,8.91,85.01,59.4,,77.54984,919.0,0.0,87.36,4.0,2.878,191.5043738765728
29.10.2025 13:45,8.91,87.86,59.4,,75.7653,1055.7,0.1,74.29,4.05,2.878,196.13889892784
29.10.2025 14:00,8.71,85.01,59.4,,77.162964,989.8,0.0,87.01,4.4,1.126,199.8538452192929
29.10.2025 14:15,8.71,87.51,59.4,,85.43805,883.5,0.0,79.29,4.4,1.126,202.90208940719145
29.10.2025 14:30,8.71,100.2,59.4,,80.51982,1199.7,0.0,105.62,4.4,1.126,212.4517228783636
29.10.2025 14:45,8.71,106.12,59.4,,80.79076,1242.7,0.0,100.0,4.51,1.126,221.28745918490748
29.10.2025 15:00,8.55,95.0,59.4,,81.86822,1337.6,0.0,103.26,12.15,1.126,228.1644504086861
29.10.2025 15:15,8.55,103.77,59.4,,82.40315,1062.3,13.3,65.83,7.0,1.126,227.26205476132785
29.10.2025 15:30,8.55,106.09,59.4,,84.27191,1433.9,11.0,74.35,5.0,1.126,225.55827920088245
29.10.2025 15:45,8.55,107.2,59.4,,91.749275,1534.2,1.0,76.54,5.0,1.126,232.62168884467107
29.10.2025 16:00,8.4,106.07,59.4,,89.87055,1177.2,28.9,48.36,4.0,1.126,242.20883129953447
29.10.2025 16:15,8.4,107.2,59.4,,98.84891,1210.9,176.4,12.13,4.0,1.126,247.6616232850365
29.10.2025 16:30,8.4,108.4,59.4,,72.24109,1188.1,98.3,49.63,3.5,1.126,246.7435325016415
29.10.2025 16:45,8.4,112.36,59.4,,80.032196,1030.0,41.2,65.45,2.6,1.126,254.8602460088982
29.10.2025 17:00,8.4,113.98,59.4,,103.425835,583.5,5.3,73.42,2.21,1.126,265.4348961734361
29.10.2025 17:15,8.4,116.49,59.4,,125.46394,939.3,0.0,131.5,2.21,1.126,271.95903457273323
29.10.2025 17:30,8.4,132.0,59.4,,96.73629,934.4,1.2,75.63,2.0,1.126,288.74084803792465
29.10.2025 17:45,8.4,131.73,59.4,,138.04608,1079.4,73.8,72.31,2.0,1.126,306.3671236488268
29.10.2025 18:00,8.4,129.14,59.4,,149.68605,690.4,26.4,73.63,1.75,2.878,310.0292161210382
29.10.2025 18:15,8.4,135.2,59.4,,158.15717,645.8,0.2,0.0,1.75,2.878,319.5863056495704
29.10.2025 18:30,8.4,136.66,59.4,,155.82321,752.9,0.3,45.05,1.75,2.878,324.67643965290563
29.10.2025 18:45,8.4,148.29,59.4,,178.83366,275.8,0.0,144.0,1.75,2.878,330.24115419767594
29.10.2025 19:00,8.4,144.0,59.4,,181.89534,355.0,0.0,150.0,1.6,2.878,330.9196938245978
29.10.2025 19:15,8.4,150.01,59.4,,184.20609,434.3,1.2,117.26,1.6,2.878,328.7363870967742
29.10.2025 19:30,8.4,156.58,59.4,,189.84935,429.9,1.7,101.1,1.6,2.878,329.2830043578569
29.10.2025 19:45,8.4,158.93,59.4,,192.3869,439.5,0.8,92.04,1.6,2.878,329.7145428828597
29.10.2025 20:00,8.4,158.93,59.4,,181.66873,622.2,34.8,80.85,1.6,2.878,328.2938315843358
29.10.2025 20:15,8.4,160.21,59.4,,179.16023,554.2,44.4,79.18,1.6,2.878,329.301540436457
29.10.2025 20:30,8.4,160.21,59.4,,176.39034,506.7,14.0,83.2,1.5,2.878,330.1327467977746
29.10.2025 20:45,8.4,160.21,59.4,,171.97914,509.4,0.2,43.7,1.5,2.878,330.9910517442614
29.10.2025 21:00,8.4,157.43,59.4,,175.64767,650.8,0.0,0.0,1.6,2.878,332.7361470740549
29.10.2025 21:15,8.4,153.78,59.4,,173.7304,591.0,3.4,79.07,1.6,2.878,337.5216993464052
29.10.2025 21:30,8.4,144.0,59.4,,165.97165,487.5,11.4,77.57,1.6,2.878,338.73507413725235
29.10.2025 21:45,8.4,135.2,59.4,,155.83354,572.4,22.0,77.22,1.6,2.878,339.13908521136153
29.10.2025 22:00,8.36,135.2,59.4,,161.06735,543.1,2.0,38.23,1.75,1.126,324.5742293131422
29.10.2025 22:15,8.36,128.65,59.4,,151.94742,501.7,22.6,78.17,1.75,1.126,320.39124468231097
29.10.2025 22:30,8.36,123.0,59.4,,145.47958,419.3,5.2,65.88,1.75,1.126,323.0726768377254
29.10.2025 22:45,8.36,117.14,59.4,,126.27363,484.4,4.8,71.68,1.75,1.126,323.4327221438646
29.10.2025 23:00,8.36,116.19,59.4,,120.85861,509.1,35.7,60.94,2.57,1.126,322.86011396011395
29.10.2025 23:15,8.36,111.67,59.4,,106.631134,506.7,116.6,51.21,2.57,1.126,321.9754610135037
29.10.2025 23:30,8.36,108.96,59.4,,100.85529,542.9,180.7,33.31,3.33,1.126,316.83057172712347
29.10.2025 23:45,8.36,108.16,59.4,,101.09914,576.4,216.4,-44.5,3.33,1.126,316.7727203762707
30.10.2025 00:00,8.36,121.19,59.4,,119.5883,69.0,22.5,38.26,2.8,0.683,316.14256777812403
30.10.2025 00:15,8.36,121.16,59.4,,122.97037,52.6,0.1,0.0,2.8,0.683,303.8821144802984
30.10.2025 00:30,8.36,120.68,59.4,,126.19685,53.8,0.1,17.46,2.8,0.683,288.1194968553459
30.10.2025 00:45,8.36,120.2,59.4,,120.308655,51.1,1.3,70.9,2.8,0.683,284.4282368685179
30.10.2025 01:00,8.36,117.59,59.4,,98.51576,148.9,0.1,16.04,2.8,0.683,281.4587759231158
30.10.2025 01:15,8.36,115.26,59.4,,99.78016,101.6,2.8,66.36,2.8,0.683,280.43542372881353
30.10.2025 01:30,8.36,110.57,59.4,,93.86212,104.7,12.9,56.09,2.8,0.683,273.65123881624226
30.10.2025 01:45,8.36,108.73,59.4,,90.572014,100.7,0.1,0.0,2.8,0.683,271.4177259272157
30.10.2025 02:00,8.36,107.0,59.4,,91.54427,240.5,0.4,76.0,4.21,0.683,269.9669305189094
30.10.2025 02:15,8.36,105.99,59.4,,91.55881,164.0,4.9,65.52,4.21,0.683,268.1335682819383
30.10.2025 02:30,8.36,104.84,59.4,,91.255646,155.2,4.8,50.65,3.86,0.683,262.7900425230333
30.10.2025 02:45,8.36,103.91,59.4,,87.05824,207.7,19.2,58.63,3.86,0.683,261.7282666196438
30.10.2025 03:00,8.36,104.23,59.4,,85.15272,372.9,0.6,79.3,3.4,0.683,259.26492865950325
30.10.2025 03:15,8.36,103.91,59.4,,93.01954,120.8,0.0,103.05,3.5,0.683,258.00390278516943
30.10.2025 03:30,8.36,103.56,59.4,,91.71599,173.2,0.0,102.68,3.9,0.683,261.7502211215284
30.10.2025 03:45,8.36,103.18,59.4,,85.76606,306.1,1.0,38.87,3.9,0.683,259.42099644128115
30.10.2025 04:00,8.36,97.5,59.4,,89.65703,268.0,2.1,49.37,3.4,0.683,260.8739406779661
30.10.2025 04:15,8.36,95.69,59.4,,88.87694,255.6,70.8,47.24,3.41,0.683,260.9883843717001
30.10.2025 04:30,8.36,91.99,59.4,,90.165184,180.0,20.2,44.39,3.1,0.683,260.3199573863636
30.10.2025 04:45,8.36,91.99,59.4,,89.417206,173.0,0.0,89.49,2.8,0.683,260.2335637072479
