datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120426_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120428_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120425_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120427_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120422_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120432_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120424_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand,P100000120421_dri_eaf_hybrid_hydrogen_natural_gas_electrolyser_steel_demand
2045-05-27 18:30:00,51.868,0.0,0.0,7.889,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 18:45:00,51.868,0.0,0.0,7.889,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 19:00:00,52.615,0.0,0.0,0.033,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 19:15:00,52.615,0.0,0.0,0.033,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 19:30:00,52.615,0.0,0.0,0.033,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 19:45:00,52.615,0.0,0.0,0.033,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 20:00:00,53.362,0.0,0.0,55.533,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 20:15:00,53.362,0.0,0.0,55.533,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 20:30:00,53.362,0.0,0.0,55.533,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 20:45:00,53.362,0.0,0.0,55.533,120.82895097941062,94.02126602331208,49.5546439700228,340.515796515782,85.73806285889783,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 21:00:00,54.105,0.0,0.0,382.71,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 21:15:00,54.105,0.0,0.0,382.71,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 21:30:00,54.105,0.0,0.0,382.71,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 21:45:00,54.105,0.0,0.0,382.71,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.88122790238325,81.32731037769625,26.23461625077725,47.2223092450955,20.987693000048825,104.9384650145705,57.2701672616735,123.302696389255,215.123853262678
2045-05-27 22:00:00,54.847,0.0,0.0,106.92,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.319110206875,79.797402689808,25.74109764178275,46.333975749024,20.59287811286405,102.964390578377,56.19281613849775,120.9831589267815,211.07700066880474
2045-05-27 22:15:00,54.847,0.0,0.0,106.92,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.319110206875,79.797402689808,25.74109764178275,46.333975749024,20.59287811286405,102.964390578377,56.19281613849775,120.9831589267815,211.07700066880474
2045-05-27 22:30:00,54.847,0.0,0.0,106.92,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.319110206875,79.797402689808,25.74109764178275,46.333975749024,20.59287811286405,102.964390578377,56.19281613849775,120.9831589267815,211.07700066880474
2045-05-27 22:45:00,54.847,0.0,0.0,106.92,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.319110206875,79.797402689808,25.74109764178275,46.333975749024,20.59287811286405,102.964390578377,56.19281613849775,120.9831589267815,211.07700066880474
2045-05-27 23:00:00,55.589,0.0,0.0,43.969,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.319110206875,79.797402689808,25.74109764178275,46.333975749024,20.59287811286405,102.964390578377,56.19281613849775,120.9831589267815,211.07700066880474
2045-05-27 23:15:00,55.589,0.0,0.0,43.969,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.319110206875,79.797402689808,25.74109764178275,46.333975749024,20.59287811286405,102.964390578377,56.19281613849775,120.9831589267815,211.07700066880474
2045-05-27 23:30:00,55.589,0.0,0.0,43.969,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.319110206875,79.797402689808,25.74109764178275,46.333975749024,20.59287811286405,102.964390578377,56.19281613849775,120.9831589267815,211.07700066880474
2045-05-27 23:45:00,55.589,0.0,0.0,43.969,120.82895097941062,94.02126559097428,49.56293538322286,340.515796515782,85.7376026094493,225.0,100.0,29.319110206875,79.797402689808,25.74109764178275,46.333975749024,20.59287811286405,102.964390578377,56.19281613849775,120.9831589267815,211.07700066880474
2045-05-28 00:00:00,56.326,0.0,0.0,6.446,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
2045-05-28 00:15:00,56.326,0.0,0.0,6.446,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
2045-05-28 00:30:00,56.326,0.0,0.0,6.446,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
2045-05-28 00:45:00,56.326,0.0,0.0,6.446,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
2045-05-28 01:00:00,57.018,0.0,0.0,0.048,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
2045-05-28 01:15:00,57.018,0.0,0.0,0.048,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
2045-05-28 01:30:00,57.018,0.0,0.0,0.048,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
2045-05-28 01:45:00,57.018,0.0,0.0,0.048,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
2045-05-28 02:00:00,57.709,0.0,0.0,0.0,120.82895097941062,94.0212663817051,49.54424119893967,340.515796515782,85.73827316195386,225.0,100.0,29.092223009858,79.179887052472,25.5418990490945,45.975418282233,20.433519238717725,102.1675962075365,55.75796561076375,120.046925541066,209.4435722087125
