datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_bof_natural_gas_external_steel_demand,P100000120426_dri_bof_natural_gas_external_steel_demand,P100000120428_dri_bof_natural_gas_external_steel_demand,P100000120425_dri_bof_natural_gas_external_steel_demand,P100000120427_dri_bof_natural_gas_external_steel_demand,P100000120422_dri_bof_natural_gas_external_steel_demand,P100000120432_dri_bof_natural_gas_external_steel_demand,P100000120424_dri_bof_natural_gas_external_steel_demand,P100000120421_dri_bof_natural_gas_external_steel_demand
2040-01-02 03:00:00,0.0,7.6181,0.0,191.52,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 03:15:00,0.0,7.6181,0.0,191.52,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 03:30:00,0.0,7.6181,0.0,191.52,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 03:45:00,0.0,7.6181,0.0,191.52,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 04:00:00,0.0,53.984,0.0,154.89,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 04:15:00,0.0,53.984,0.0,154.89,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 04:30:00,0.0,53.984,0.0,154.89,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 04:45:00,0.0,53.984,0.0,154.89,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 05:00:00,0.0,53.984,0.0,177.28,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 05:15:00,0.0,53.984,0.0,177.28,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 05:30:00,0.0,53.984,0.0,177.28,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 05:45:00,0.0,53.984,0.0,177.28,195.46469819021164,139.64081643577154,79.82727374941912,562.7562047889996,122.348958864141,225.0,100.0,43.816163202178,111.46480035473425,36.59197991443275,67.5544244574145,30.7751804695505,118.22024280047575,75.9987275145915,146.36791965773176,253.329091715305
2040-01-02 06:00:00,0.0,53.984,0.0,407.64,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.70369851961875,113.722618925243,37.333182980509,68.922799348632,31.3985590944955,120.61489886010625,77.538149267211,149.33273192203626,258.46049755737
2040-01-02 06:15:00,0.0,53.984,0.0,407.64,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.70369851961875,113.722618925243,37.333182980509,68.922799348632,31.3985590944955,120.61489886010625,77.538149267211,149.33273192203626,258.46049755737
2040-01-02 06:30:00,0.0,53.984,0.0,407.64,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.70369851961875,113.722618925243,37.333182980509,68.922799348632,31.3985590944955,120.61489886010625,77.538149267211,149.33273192203626,258.46049755737
2040-01-02 06:45:00,0.0,53.984,0.0,407.64,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.70369851961875,113.722618925243,37.333182980509,68.922799348632,31.3985590944955,120.61489886010625,77.538149267211,149.33273192203626,258.46049755737
2040-01-02 07:00:00,0.0,53.984,0.0,277.97,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.751172849178,113.843389807026,37.372829987155,68.99599382244,31.4319036630995,120.74298918927,77.620493050245,149.49131994862,258.73497683415
2040-01-02 07:15:00,0.0,53.984,0.0,277.97,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.751172849178,113.843389807026,37.372829987155,68.99599382244,31.4319036630995,120.74298918927,77.620493050245,149.49131994862,258.73497683415
2040-01-02 07:30:00,0.0,53.984,0.0,277.97,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.751172849178,113.843389807026,37.372829987155,68.99599382244,31.4319036630995,120.74298918927,77.620493050245,149.49131994862,258.73497683415
2040-01-02 07:45:00,0.0,53.984,0.0,277.97,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.751172849178,113.843389807026,37.372829987155,68.99599382244,31.4319036630995,120.74298918927,77.620493050245,149.49131994862,258.73497683415
2040-01-02 08:00:00,0.0,97.695,0.0,275.55,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 08:15:00,0.0,97.695,0.0,275.55,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 08:30:00,0.0,97.695,0.0,275.55,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 08:45:00,0.0,97.695,0.0,275.55,195.46469818953955,139.64081644131917,79.82345577070492,562.7562047889996,122.38208556328658,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 09:00:00,0.0,97.695,0.0,58.79,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 09:15:00,0.0,97.695,0.0,58.79,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 09:30:00,0.0,97.695,0.0,58.79,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 09:45:00,0.0,97.695,0.0,58.79,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 10:00:00,0.0,97.695,0.0,44.021,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 10:15:00,0.0,97.695,0.0,44.021,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 10:30:00,0.0,97.695,0.0,44.021,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 10:45:00,0.0,97.695,0.0,44.021,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 11:00:00,0.0,97.695,0.0,110.17,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 11:15:00,0.0,97.695,0.0,110.17,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 11:30:00,0.0,97.695,0.0,110.17,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 11:45:00,0.0,97.695,0.0,110.17,195.4646981882643,139.64081643398737,79.84110586449063,562.7562047889996,121.43083229804962,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 12:00:00,0.0,64.33,0.0,40.068,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 12:15:00,0.0,64.33,0.0,40.068,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 12:30:00,0.0,64.33,0.0,40.068,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 12:45:00,0.0,64.33,0.0,40.068,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 13:00:00,0.0,64.33,0.0,64.959,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 13:15:00,0.0,64.33,0.0,64.959,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 13:30:00,0.0,64.33,0.0,64.959,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 13:45:00,0.0,64.33,0.0,64.959,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.81447195564425,114.00441765038924,37.4256926630065,69.09358645478125,31.47636308817675,120.91377629586725,77.730284761629,149.70277065202626,259.10094920543
2040-01-02 14:00:00,0.0,64.33,0.0,70.243,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.751172849178,113.843389807026,37.372829987155,68.99599382244,31.4319036630995,120.74298918927,77.620493050245,149.49131994862,258.73497683415
2040-01-02 14:15:00,0.0,64.33,0.0,70.243,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.751172849178,113.843389807026,37.372829987155,68.99599382244,31.4319036630995,120.74298918927,77.620493050245,149.49131994862,258.73497683415
2040-01-02 14:30:00,0.0,64.33,0.0,70.243,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.751172849178,113.843389807026,37.372829987155,68.99599382244,31.4319036630995,120.74298918927,77.620493050245,149.49131994862,258.73497683415
2040-01-02 14:45:00,0.0,64.33,0.0,70.243,195.4646981890792,139.64081643147526,79.84522608488145,562.7562047889996,122.55134414131416,225.0,100.0,44.751172849178,113.843389807026,37.372829987155,68.99599382244,31.4319036630995,120.74298918927,77.620493050245,149.49131994862,258.73497683415
2040-01-02 15:00:00,0.0,64.33,0.0,28.244,195.46469819153177,139.64081646787616,79.83632749237748,562.7562047889996,123.44290339844754,225.0,100.0,44.70369851961875,113.722618925243,37.333182980509,68.922799348632,31.3985590944955,120.61489886010625,77.538149267211,149.33273192203626,258.46049755737
