datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_coal_external_steel_demand,P100000120426_bf_bof_coal_external_steel_demand,P100000120428_bf_bof_coal_external_steel_demand,P100000120425_bf_bof_coal_external_steel_demand,P100000120427_bf_bof_coal_external_steel_demand,P100000120422_bf_bof_coal_external_steel_demand,P100000120432_bf_bof_coal_external_steel_demand,P100000120424_bf_bof_coal_external_steel_demand,P100000120421_bf_bof_coal_external_steel_demand
2035-01-01 09:30:00,0.0,135.13,0.0,84.236,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 09:45:00,0.0,135.13,0.0,84.236,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 10:00:00,0.0,135.13,0.0,327.72,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 10:15:00,0.0,135.13,0.0,327.72,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 10:30:00,0.0,135.13,0.0,327.72,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 10:45:00,0.0,135.13,0.0,327.72,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 11:00:00,0.0,135.13,0.0,82.589,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 11:15:00,0.0,135.13,0.0,82.589,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 11:30:00,0.0,135.13,0.0,82.589,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 11:45:00,0.0,135.13,0.0,82.589,177.04041513058388,128.14989057582883,97.18917156960164,508.0628459357132,139.40771383959094,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 12:00:00,0.0,146.76,0.0,13.138,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 12:15:00,0.0,146.76,0.0,13.138,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 12:30:00,0.0,146.76,0.0,13.138,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 12:45:00,0.0,146.76,0.0,13.138,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 13:00:00,0.0,146.76,0.0,12.285,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 13:15:00,0.0,146.76,0.0,12.285,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 13:30:00,0.0,146.76,0.0,12.285,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 13:45:00,0.0,146.76,0.0,12.285,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.05812363009175,109.02562179086775,35.16955542292725,63.30519974394875,28.1356443296815,121.24250567402176,76.7751394723445,150.10976892974125,259.805369301475
2035-01-01 14:00:00,0.0,146.76,0.0,5.497,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.001542723928,108.87162634832124,35.1198794737095,63.2157830353815,28.09590357031975,121.07125424697175,76.66669687522474,149.8977433533935,259.438401957795
2035-01-01 14:15:00,0.0,146.76,0.0,5.497,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.001542723928,108.87162634832124,35.1198794737095,63.2157830353815,28.09590357031975,121.07125424697175,76.66669687522474,149.8977433533935,259.438401957795
2035-01-01 14:30:00,0.0,146.76,0.0,5.497,177.0404151297132,128.14989056079625,97.1891900488356,508.0628459357132,139.40791239455572,225.0,100.0,40.001542723928,108.87162634832124,35.1198794737095,63.2157830353815,28.09590357031975,121.07125424697175,76.66669687522474,149.8977433533935,259.438401957795
