Données Plateforme PICASSO du 31/12/2025
Heure de début;Heure de fin;Besoin en aFRR hausse exprimé par RTE (en MW);Besoin en aFRR baisse exprimé par RTE (en MW);Volume d'aFRR à la hausse activé pour la France (en MW);Volume d'aFRR à la baisse activé pour la France (en MW);Prix Moyen Pondéré d'aFRR activée à la hausse pour la France (en Euros/MWh);Prix Moyen Pondéré d'aFRR activée à la baisse pour la France (en Euros/MWh);Volume d'aFRR à la hausse activé en France (en MW);Volume d'aFRR à la baisse activé en France (en MW)
20/06/2025 20:15;20/06/2025 20:30;476;0;81;2;65.02;151.00;132;0
20/06/2025 20:30;20/06/2025 20:45;269;3;72;12;37.37;75.43;111;0
20/06/2025 20:45;20/06/2025 21:00;658;0;69;0;16.16;77.92;32;0
20/06/2025 21:00;20/06/2025 21:15;757;0;18;0;14.41;93.31;5;0
20/06/2025 21:15;20/06/2025 21:30;500;0;5;2;3.55;151.00;1;2
20/06/2025 21:30;20/06/2025 21:45;55;220;1;107;39.53;107.22;0;69
20/06/2025 21:45;20/06/2025 22:00;0;789;0;443;0.00;83.69;0;326
20/06/2025 22:00;20/06/2025 22:15;360;18;222;141;46.39;94.30;231;32
20/06/2025 22:15;20/06/2025 22:30;0;600;7;92;14.64;90.39;3;48
20/06/2025 22:30;20/06/2025 22:45;0;748;0;269;0.00;132.77;0;180
20/06/2025 22:45;20/06/2025 23:00;0;1166;0;460;0.00;70.76;0;291
20/06/2025 23:00;20/06/2025 23:15;0;1208;8;572;23.48;81.27;6;263
20/06/2025 23:15;20/06/2025 23:30;0;1318;0;556;0.00;94.21;0;389
20/06/2025 23:30;20/06/2025 23:45;0;1105;34;317;61.77;102.83;28;199
20/06/2025 23:45;21/06/2025 00:00;0;564;27;352;39.75;101.58;31;151
21/06/2025 00:00;21/06/2025 00:15;509;7;379;205;109.17;99.37;394;38
21/06/2025 00:15;21/06/2025 00:30;781;0;809;1;98.19;115.02;688;0
21/06/2025 00:30;21/06/2025 00:45;804;0;112;18;29.90;99.50;71;3
21/06/2025 00:45;21/06/2025 01:00;545;0;4;22;50.75;71.60;0;28
21/06/2025 01:00;21/06/2025 01:15;332;0;148;77;92.12;75.89;234;16
21/06/2025 01:15;21/06/2025 01:30;18;240;140;61;45.38;99.05;147;50
21/06/2025 01:30;21/06/2025 01:45;0;472;0;220;5.40;95.56;0;176
21/06/2025 01:45;21/06/2025 02:00;0;1019;0;638;5.40;79.62;0;603
21/06/2025 02:00;21/06/2025 02:15;0;390;108;372;51.00;92.07;71;195
21/06/2025 02:15;21/06/2025 02:30;0;948;5;450;47.41;82.89;0;352
21/06/2025 02:30;21/06/2025 02:45;0;1350;0;694;5.40;67.81;0;574
21/06/2025 02:45;21/06/2025 03:00;0;1250;0;845;5.40;-13.17;0;758
21/06/2025 03:00;21/06/2025 03:15;419;63;78;313;58.44;79.35;55;232
21/06/2025 03:15;21/06/2025 03:30;619;0;163;0;64.22;117.30;128;0
21/06/2025 03:30;21/06/2025 03:45;412;0;286;5;97.20;117.30;379;0
21/06/2025 03:45;21/06/2025 04:00;219;6;196;0;73.36;117.30;180;0
21/06/2025 04:00;21/06/2025 04:15;182;10;21;0;52.43;86.65;3;7
21/06/2025 04:15;21/06/2025 04:30;3;227;0;156;8.20;85.92;0;192
21/06/2025 04:30;21/06/2025 04:45;0;172;0;236;8.20;93.45;0;219
21/06/2025 04:45;21/06/2025 05:00;2;231;0;184;8.20;84.17;0;210
21/06/2025 05:00;21/06/2025 05:15;131;13;57;127;92.87;81.31;116;81
21/06/2025 05:15;21/06/2025 05:30;225;1;123;5;58.58;94.58;109;9
21/06/2025 05:30;21/06/2025 05:45;267;0;11;44;31.88;74.76;0;73
21/06/2025 05:45;21/06/2025 06:00;136;1;17;6;32.78;62.91;7;16
21/06/2025 06:00;21/06/2025 06:15;380;0;96;54;112.51;76.81;248;21
21/06/2025 06:15;21/06/2025 06:30;839;0;508;0;93.04;99.50;425;0
21/06/2025 06:30;21/06/2025 06:45;318;0;80;4;52.48;79.33;26;83
21/06/2025 06:45;21/06/2025 07:00;146;2;12;31;8.20;73.04;0;176
21/06/2025 07:00;21/06/2025 07:15;514;0;153;52;40.68;57.95;200;2
21/06/2025 07:15;21/06/2025 07:30;367;1;99;25;30.26;72.47;9;86
21/06/2025 07:30;21/06/2025 07:45;0;393;12;272;8.20;18.83;0;405
21/06/2025 07:45;21/06/2025 08:00;0;738;0;664;8.20;14.20;0;630
21/06/2025 08:00;21/06/2025 08:15;160;116;78;319;15.92;61.37;138;148
21/06/2025 08:15;21/06/2025 08:30;276;1;82;33;21.81;98.50;124;4
21/06/2025 08:30;21/06/2025 08:45;147;37;35;97;41.64;92.23;0;85
21/06/2025 08:45;21/06/2025 09:00;305;18;18;49;50.87;70.45;0;120
21/06/2025 09:00;21/06/2025 09:15;32;126;6;38;39.12;64.98;0;64
21/06/2025 09:15;21/06/2025 09:30;0;539;20;117;-20.25;-15.95;0;252
21/06/2025 09:30;21/06/2025 09:45;0;1793;0;1025;-20.25;-24.88;0;842
21/06/2025 09:45;21/06/2025 10:00;0;1685;0;1192;-20.25;-15.42;0;885
21/06/2025 10:00;21/06/2025 10:15;8;586;44;108;18.82;30.91;0;190
21/06/2025 10:15;21/06/2025 10:30;18;127;74;91;-20.25;56.70;0;276
21/06/2025 10:30;21/06/2025 10:45;0;509;9;141;-20.25;31.97;0;404
21/06/2025 10:45;21/06/2025 11:00;72;313;0;219;-20.25;-15.98;0;696
21/06/2025 11:00;21/06/2025 11:15;1561;0;148;124;18.80;32.71;110;137
21/06/2025 11:15;21/06/2025 11:30;1987;0;46;0;4.83;39.12;36;1
21/06/2025 11:30;21/06/2025 11:45;1437;0;14;9;39.12;46.01;0;35
21/06/2025 11:45;21/06/2025 12:00;1515;0;39;1;38.80;38.54;4;4
21/06/2025 12:00;21/06/2025 12:15;1819;0;466;0;38.40;98.50;431;0
21/06/2025 12:15;21/06/2025 12:30;1546;0;241;0;10.00;98.50;190;0
21/06/2025 12:30;21/06/2025 12:45;1906;0;51;0;18.63;98.50;44;0
21/06/2025 12:45;21/06/2025 13:00;1859;0;43;0;17.17;98.50;40;0
21/06/2025 13:00;21/06/2025 13:15;2119;0;218;0;14.01;98.50;152;0
21/06/2025 13:15;21/06/2025 13:30;1955;0;17;5;37.52;39.12;8;5
21/06/2025 13:30;21/06/2025 13:45;1777;0;21;1;37.87;62.25;21;0
21/06/2025 13:45;21/06/2025 14:00;1625;0;115;0;7.09;39.12;103;0
21/06/2025 14:00;21/06/2025 14:15;601;0;19;18;-7.49;13.98;4;56
21/06/2025 14:15;21/06/2025 14:30;269;0;33;19;-20.25;21.33;0;309
21/06/2025 14:30;21/06/2025 14:45;823;0;26;24;-9.73;21.39;15;51
21/06/2025 14:45;21/06/2025 15:00;1071;0;259;0;24.12;21.25;237;0
21/06/2025 15:00;21/06/2025 15:15;124;67;139;8;-26.69;21.07;29;264
21/06/2025 15:15;21/06/2025 15:30;6;163;57;73;-20.25;-3.29;0;608
21/06/2025 15:30;21/06/2025 15:45;202;7;27;76;-20.25;46.55;0;293
21/06/2025 15:45;21/06/2025 16:00;262;51;87;43;39.12;52.63;0;187
21/06/2025 16:00;21/06/2025 16:15;82;165;5;78;-20.25;55.71;0;155
21/06/2025 16:15;21/06/2025 16:30;1;513;7;232;-9.02;43.61;0;430
21/06/2025 16:30;21/06/2025 16:45;12;194;84;20;24.15;91.20;20;59
21/06/2025 16:45;21/06/2025 17:00;298;22;88;1;10.91;98.50;76;1
21/06/2025 17:00;21/06/2025 17:15;1636;0;491;22;50.63;72.47;363;11
21/06/2025 17:15;21/06/2025 17:30;898;0;134;13;23.36;63.85;124;7
21/06/2025 17:30;21/06/2025 17:45;1245;0;438;0;59.66;114.33;392;0
21/06/2025 17:45;21/06/2025 18:00;1519;0;1035;0;91.71;114.54;784;0
21/06/2025 18:00;21/06/2025 18:15;814;0;268;0;23.85;128.79;238;0
21/06/2025 18:15;21/06/2025 18:30;880;0;335;0;92.23;128.79;406;0
21/06/2025 18:30;21/06/2025 18:45;1068;0;973;0;99.07;591.50;864;0
21/06/2025 18:45;21/06/2025 19:00;1441;0;1248;0;147.42;552.01;1163;0
21/06/2025 19:00;21/06/2025 19:15;72;752;76;505;260.10;35.31;42;572
21/06/2025 19:15;21/06/2025 19:30;0;872;0;934;8.20;38.02;0;927
21/06/2025 19:30;21/06/2025 19:45;0;701;0;687;8.20;82.88;0;682
21/06/2025 19:45;21/06/2025 20:00;5;170;1;135;8.20;108.25;0;177
21/06/2025 20:00;21/06/2025 20:15;0;766;0;420;5.40;88.60;0;468
21/06/2025 20:15;21/06/2025 20:30;0;855;0;778;5.40;86.57;0;703
21/06/2025 20:30;21/06/2025 20:45;0;696;0;473;5.40;92.78;0;530
21/06/2025 20:45;21/06/2025 21:00;0;953;0;798;5.40;49.17;0;776
21/06/2025 21:00;21/06/2025 21:15;0;976;0;769;5.40;76.69;0;758
21/06/2025 21:15;21/06/2025 21:30;0;1296;0;1040;5.40;-12.57;0;1017
21/06/2025 21:30;21/06/2025 21:45;0;1413;0;1089;5.40;-44.22;0;1079
21/06/2025 21:45;21/06/2025 22:00;0;1520;0;810;69.87;68.41;0;707
21/06/2025 22:00;21/06/2025 22:15;82;82;22;16;46.12;69.40;69;5
21/06/2025 22:15;21/06/2025 22:30;0;703;3;144;69.80;104.73;2;138
21/06/2025 22:30;21/06/2025 22:45;0;521;0;268;5.40;125.87;0;226
21/06/2025 22:45;21/06/2025 23:00;0;1230;0;610;5.40;-61.19;0;588
21/06/2025 23:00;21/06/2025 23:15;0;1265;0;677;5.40;88.10;0;568
21/06/2025 23:15;21/06/2025 23:30;0;1508;0;888;5.40;-74.19;0;808
21/06/2025 23:30;21/06/2025 23:45;0;2046;0;1427;5.40;-264.56;0;982
21/06/2025 23:45;22/06/2025 00:00;0;2133;0;1072;5.40;-300.00;0;939
22/06/2025 00:00;22/06/2025 00:15;869;98;422;501;138.90;84.21;283;304
22/06/2025 00:15;22/06/2025 00:30;618;0;133;181;117.01;147.69;38;112
22/06/2025 00:30;22/06/2025 00:45;835;0;178;94;42.01;85.77;121;95
22/06/2025 00:45;22/06/2025 01:00;577;0;35;55;64.80;76.34;0;216
22/06/2025 01:00;22/06/2025 01:15;1294;0;580;2;96.52;116.20;438;6
22/06/2025 01:15;22/06/2025 01:30;715;0;168;6;27.84;63.29;97;79
22/06/2025 01:30;22/06/2025 01:45;404;0;46;50;5.40;38.39;0;369
22/06/2025 01:45;22/06/2025 02:00;24;132;44;16;5.40;8.97;0;689
22/06/2025 02:00;22/06/2025 02:15;315;2;201;124;37.22;35.31;105;182
22/06/2025 02:15;22/06/2025 02:30;42;146;0;145;12.56;37.44;0;148
22/06/2025 02:30;22/06/2025 02:45;0;243;0;278;5.40;37.80;0;256
22/06/2025 02:45;22/06/2025 03:00;14;274;0;150;5.40;22.64;0;395
22/06/2025 03:00;22/06/2025 03:15;626;0;84;46;20.01;66.87;42;45
22/06/2025 03:15;22/06/2025 03:30;429;0;24;5;29.95;88.70;1;29
22/06/2025 03:30;22/06/2025 03:45;76;27;10;40;51.24;43.94;0;144
22/06/2025 03:45;22/06/2025 04:00;1;153;12;27;5.40;37.32;0;312
22/06/2025 04:00;22/06/2025 04:15;0;229;4;224;8.20;4.65;0;625
22/06/2025 04:15;22/06/2025 04:30;0;400;0;301;8.20;-13.77;0;629
22/06/2025 04:30;22/06/2025 04:45;0;314;30;115;8.20;-5.60;0;594
22/06/2025 04:45;22/06/2025 05:00;0;281;0;240;8.20;-15.43;0;557
22/06/2025 05:00;22/06/2025 05:15;0;374;0;277;8.20;18.80;0;497
22/06/2025 05:15;22/06/2025 05:30;0;230;1;78;8.20;19.20;0;509
22/06/2025 05:30;22/06/2025 05:45;0;332;0;141;8.20;10.58;0;561
22/06/2025 05:45;22/06/2025 06:00;0;367;3;302;8.20;-3.64;0;513
22/06/2025 06:00;22/06/2025 06:15;35;163;10;160;21.31;48.66;0;139
22/06/2025 06:15;22/06/2025 06:30;310;0;35;8;30.41;65.81;2;8
22/06/2025 06:30;22/06/2025 06:45;317;0;12;11;18.21;44.09;0;59
22/06/2025 06:45;22/06/2025 07:00;203;41;22;47;0.00;14.66;0;255
22/06/2025 07:00;22/06/2025 07:15;0;629;0;270;0.00;-2.03;0;424
22/06/2025 07:15;22/06/2025 07:30;0;683;0;518;0.00;-27.36;0;578
22/06/2025 07:30;22/06/2025 07:45;0;1161;0;768;0.00;-12.34;0;568
22/06/2025 07:45;22/06/2025 08:00;0;1256;0;871;0.00;-25.03;0;714
22/06/2025 08:00;22/06/2025 08:15;6;821;60;458;-0.71;12.11;0;572
22/06/2025 08:15;22/06/2025 08:30;60;125;130;83;-0.71;56.31;0;460
22/06/2025 08:30;22/06/2025 08:45;126;74;160;119;54.28;57.03;16;249
22/06/2025 08:45;22/06/2025 09:00;726;1;31;111;66.34;100.87;0;180
22/06/2025 09:00;22/06/2025 09:15;1131;0;484;0;49.52;134.10;449;0
22/06/2025 09:15;22/06/2025 09:30;1158;0;108;1;40.36;132.45;34;1
22/06/2025 09:30;22/06/2025 09:45;677;0;15;6;41.12;45.21;1;22
22/06/2025 09:45;22/06/2025 10:00;365;0;48;38;-22.70;31.05;0;328
22/06/2025 10:00;22/06/2025 10:15;1891;0;380;25;18.08;75.78;257;50
22/06/2025 10:15;22/06/2025 10:30;2003;0;611;0;26.82;134.10;510;0
22/06/2025 10:30;22/06/2025 10:45;1189;0;6;17;44.36;47.36;4;17
22/06/2025 10:45;22/06/2025 11:00;675;0;20;16;-40.74;64.49;0;147
22/06/2025 11:00;22/06/2025 11:15;1330;0;521;6;32.64;35.80;433;8
22/06/2025 11:15;22/06/2025 11:30;1251;0;123;4;16.86;107.20;82;27
22/06/2025 11:30;22/06/2025 11:45;715;0;7;20;23.93;74.70;3;39
22/06/2025 11:45;22/06/2025 12:00;952;0;230;12;7.01;94.54;224;10
22/06/2025 12:00;22/06/2025 12:15;1099;0;72;0;37.66;40.07;54;0
22/06/2025 12:15;22/06/2025 12:30;689;0;44;1;40.06;98.77;0;84
22/06/2025 12:30;22/06/2025 12:45;792;0;18;18;40.07;54.74;1;38
22/06/2025 12:45;22/06/2025 13:00;468;1;33;3;27.42;46.57;0;67
22/06/2025 13:00;22/06/2025 13:15;27;128;23;96;31.76;51.39;0;318
22/06/2025 13:15;22/06/2025 13:30;0;1131;2;701;-22.40;-18.04;0;820
22/06/2025 13:30;22/06/2025 13:45;0;1337;0;945;-22.40;-69.88;0;886
22/06/2025 13:45;22/06/2025 14:00;0;1786;0;1308;-22.40;-76.15;0;1048
22/06/2025 14:00;22/06/2025 14:15;0;1319;0;953;-20.25;-4.81;0;821
22/06/2025 14:15;22/06/2025 14:30;0;1551;0;849;-20.25;-31.74;0;747
22/06/2025 14:30;22/06/2025 14:45;0;1391;0;680;-20.25;-1.40;0;575
22/06/2025 14:45;22/06/2025 15:00;0;1413;0;818;-20.25;-22.30;0;686
22/06/2025 15:00;22/06/2025 15:15;0;1136;0;559;-20.25;11.30;0;485
22/06/2025 15:15;22/06/2025 15:30;0;531;0;84;-20.25;65.94;0;71
22/06/2025 15:30;22/06/2025 15:45;227;18;6;64;-16.31;77.27;0;79
22/06/2025 15:45;22/06/2025 16:00;469;0;78;0;3.01;102.60;53;0
22/06/2025 16:00;22/06/2025 16:15;492;0;31;37;-19.25;39.86;6;53
22/06/2025 16:15;22/06/2025 16:30;580;0;14;19;32.15;46.52;28;4
22/06/2025 16:30;22/06/2025 16:45;1272;0;183;2;17.56;56.50;150;2
22/06/2025 16:45;22/06/2025 17:00;1026;0;238;13;27.82;78.41;155;26
22/06/2025 17:00;22/06/2025 17:15;1163;107;259;3;54.89;110.26;143;145
22/06/2025 17:15;22/06/2025 17:30;41;140;32;168;-20.25;68.21;0;652
22/06/2025 17:30;22/06/2025 17:45;617;0;105;35;12.16;98.08;84;16
22/06/2025 17:45;22/06/2025 18:00;700;0;429;4;24.42;133.40;478;0
22/06/2025 18:00;22/06/2025 18:15;133;377;171;227;22.99;105.21;96;219
22/06/2025 18:15;22/06/2025 18:30;0;417;13;233;-20.25;93.37;0;251
22/06/2025 18:30;22/06/2025 18:45;223;36;51;88;62.02;44.83;202;13
22/06/2025 18:45;22/06/2025 19:00;452;0;300;0;66.12;103.72;727;0
22/06/2025 19:00;22/06/2025 19:15;589;0;170;6;41.94;70.23;150;4
22/06/2025 19:15;22/06/2025 19:30;501;12;176;4;15.18;50.09;175;0
22/06/2025 19:30;22/06/2025 19:45;49;75;31;54;252.77;204.94;65;7
22/06/2025 19:45;22/06/2025 20:00;408;0;67;15;57.27;591.50;546;0
22/06/2025 20:00;22/06/2025 20:15;461;0;370;35;110.41;154.74;362;3
22/06/2025 20:15;22/06/2025 20:30;157;269;28;80;242.61;93.92;32;73
22/06/2025 20:30;22/06/2025 20:45;0;241;0;225;5.40;92.13;0;208
22/06/2025 20:45;22/06/2025 21:00;0;484;0;494;5.40;63.46;0;461
22/06/2025 21:00;22/06/2025 21:15;9;119;15;189;5.40;118.07;0;240
22/06/2025 21:15;22/06/2025 21:30;17;76;0;64;5.40;193.94;0;54
22/06/2025 21:30;22/06/2025 21:45;67;37;0;20;46.43;287.96;16;6
22/06/2025 21:45;22/06/2025 22:00;7;283;7;90;20.47;83.24;44;2
22/06/2025 22:00;22/06/2025 22:15;702;2;485;24;138.89;66.64;577;0
22/06/2025 22:15;22/06/2025 22:30;343;0;303;27;85.79;159.32;323;0
22/06/2025 22:30;22/06/2025 22:45;661;0;472;29;95.04;134.20;451;0
22/06/2025 22:45;22/06/2025 23:00;137;8;152;2;35.23;103.03;118;35
22/06/2025 23:00;22/06/2025 23:15;177;12;154;102;37.05;88.51;51;108
22/06/2025 23:15;22/06/2025 23:30;0;779;29;575;134.23;3.37;0;678
22/06/2025 23:30;22/06/2025 23:45;0;1202;0;1024;5.40;-5.65;0;891
22/06/2025 23:45;23/06/2025 00:00;0;1791;0;1282;5.40;-34.08;0;839
23/06/2025 00:00;23/06/2025 00:15;144;207;30;243;19.13;141.55;83;81
23/06/2025 00:15;23/06/2025 00:30;237;2;48;5;22.67;102.50;185;0
23/06/2025 00:30;23/06/2025 00:45;62;298;17;39;41.60;25.93;34;27
23/06/2025 00:45;23/06/2025 01:00;0;1149;0;711;5.40;-71.21;0;709
23/06/2025 01:00;23/06/2025 01:15;0;881;1;601;22.90;9.31;1;465
23/06/2025 01:15;23/06/2025 01:30;0;938;1;251;-4.74;20.75;0;234
23/06/2025 01:30;23/06/2025 01:45;0;459;0;161;-4.74;38.46;0;111
23/06/2025 01:45;23/06/2025 02:00;0;945;0;510;-4.74;-4.86;0;433
23/06/2025 02:00;23/06/2025 02:15;0;634;0;612;-4.74;-11.23;0;559
23/06/2025 02:15;23/06/2025 02:30;0;1013;0;759;-4.74;-110.04;0;599
23/06/2025 02:30;23/06/2025 02:45;0;823;0;693;-4.74;-74.33;0;598
23/06/2025 02:45;23/06/2025 03:00;0;320;0;258;-4.74;1.61;0;438
23/06/2025 03:00;23/06/2025 03:15;226;146;0;201;-4.74;22.26;0;281
23/06/2025 03:15;23/06/2025 03:30;406;0;1;5;62.10;73.66;0;7
23/06/2025 03:30;23/06/2025 03:45;501;0;6;3;26.60;28.37;5;2
23/06/2025 03:45;23/06/2025 04:00;668;0;15;1;41.93;27.29;14;5
23/06/2025 04:00;23/06/2025 04:15;242;0;7;60;293.38;129.39;0;54
23/06/2025 04:15;23/06/2025 04:30;336;0;56;2;75.22;341.49;29;1
23/06/2025 04:30;23/06/2025 04:45;606;0;33;1;59.06;262.42;37;1
23/06/2025 04:45;23/06/2025 05:00;984;0;332;0;71.53;18.13;308;0
23/06/2025 05:00;23/06/2025 05:15;926;0;368;0;30.08;18.13;328;0
23/06/2025 05:15;23/06/2025 05:30;1118;0;493;0;55.36;18.13;443;0
23/06/2025 05:30;23/06/2025 05:45;1140;0;477;0;43.53;18.13;442;0
23/06/2025 05:45;23/06/2025 06:00;1243;0;716;0;113.32;18.13;549;0
23/06/2025 06:00;23/06/2025 06:15;295;3;163;5;12.77;84.06;100;19
23/06/2025 06:15;23/06/2025 06:30;182;12;90;10;31.78;28.32;1;19
23/06/2025 06:30;23/06/2025 06:45;258;9;120;26;7.04;26.80;3;85
23/06/2025 06:45;23/06/2025 07:00;529;4;12;35;28.57;34.14;4;28
23/06/2025 07:00;23/06/2025 07:15;1469;0;305;0;14.44;58.10;210;0
23/06/2025 07:15;23/06/2025 07:30;1446;0;885;0;53.26;58.11;585;0
23/06/2025 07:30;23/06/2025 07:45;860;0;299;0;6.19;58.11;178;0
23/06/2025 07:45;23/06/2025 08:00;564;0;63;0;8.06;133.41;32;1
23/06/2025 08:00;23/06/2025 08:15;1317;0;560;0;152.81;133.40;435;0
23/06/2025 08:15;23/06/2025 08:30;1210;0;674;0;118.61;133.40;541;0
23/06/2025 08:30;23/06/2025 08:45;1142;0;409;0;42.47;91.50;330;0
23/06/2025 08:45;23/06/2025 09:00;787;0;212;0;23.82;91.50;216;0
23/06/2025 09:00;23/06/2025 09:15;1064;0;533;0;76.89;133.40;436;0
23/06/2025 09:15;23/06/2025 09:30;235;13;93;4;26.41;82.76;46;35
23/06/2025 09:30;23/06/2025 09:45;0;310;8;241;-20.25;66.22;0;240
23/06/2025 09:45;23/06/2025 10:00;0;601;0;569;-20.25;-12.40;0;531
23/06/2025 10:00;23/06/2025 10:15;191;210;59;293;26.40;52.95;50;196
23/06/2025 10:15;23/06/2025 10:30;223;4;89;17;51.26;57.27;40;19
23/06/2025 10:30;23/06/2025 10:45;23;136;79;134;14.89;42.22;0;246
23/06/2025 10:45;23/06/2025 11:00;708;167;52;261;267.47;38.76;22;401
23/06/2025 11:00;23/06/2025 11:15;616;0;434;19;71.26;56.57;301;20
23/06/2025 11:15;23/06/2025 11:30;679;0;52;4;40.76;62.27;45;5
23/06/2025 11:30;23/06/2025 11:45;605;0;21;1;11.94;56.57;18;0
23/06/2025 11:45;23/06/2025 12:00;648;46;105;1;30.45;102.58;84;2
23/06/2025 12:00;23/06/2025 12:15;0;617;2;411;-20.25;-1.31;0;429
23/06/2025 12:15;23/06/2025 12:30;0;510;0;258;-20.25;30.49;0;328
23/06/2025 12:30;23/06/2025 12:45;8;241;0;377;-20.25;48.78;0;334
23/06/2025 12:45;23/06/2025 13:00;0;714;0;501;-20.25;-28.80;0;425
23/06/2025 13:00;23/06/2025 13:15;4;591;70;492;-10.57;28.34;1;349
23/06/2025 13:15;23/06/2025 13:30;1;371;22;261;56.58;10.61;0;399
23/06/2025 13:30;23/06/2025 13:45;0;560;0;473;-20.25;-8.94;0;546
23/06/2025 13:45;23/06/2025 14:00;0;629;0;465;-20.25;40.18;0;402
23/06/2025 14:00;23/06/2025 14:15;328;2;30;102;-9.33;71.05;38;85
23/06/2025 14:15;23/06/2025 14:30;122;15;70;30;72.27;56.58;286;0
23/06/2025 14:30;23/06/2025 14:45;260;0;151;8;84.04;102.60;605;0
23/06/2025 14:45;23/06/2025 15:00;88;20;106;12;13.98;41.18;296;0
23/06/2025 15:00;23/06/2025 15:15;32;355;62;140;18.94;6.56;55;120
23/06/2025 15:15;23/06/2025 15:30;0;644;0;431;-20.25;7.01;0;371
23/06/2025 15:30;23/06/2025 15:45;16;156;4;182;15.56;26.91;2;186
23/06/2025 15:45;23/06/2025 16:00;28;208;47;106;17.03;24.79;22;106
23/06/2025 16:00;23/06/2025 16:15;345;42;40;30;31.53;38.95;42;16
23/06/2025 16:15;23/06/2025 16:30;7;160;0;65;-20.25;39.83;0;33
23/06/2025 16:30;23/06/2025 16:45;371;4;22;76;14.52;46.73;156;6
23/06/2025 16:45;23/06/2025 17:00;921;0;296;19;63.94;102.60;695;0
23/06/2025 17:00;23/06/2025 17:15;1165;387;795;55;108.14;-21.07;577;39
23/06/2025 17:15;23/06/2025 17:30;0;1044;0;856;-20.25;-1.58;0;603
23/06/2025 17:30;23/06/2025 17:45;0;613;76;425;23.34;22.34;0;426
23/06/2025 17:45;23/06/2025 18:00;0;1077;3;654;-19.04;-17.50;0;534
23/06/2025 18:00;23/06/2025 18:15;0;1245;0;1001;-20.25;-41.33;0;753
23/06/2025 18:15;23/06/2025 18:30;0;1502;0;1231;-20.25;-40.87;0;880
23/06/2025 18:30;23/06/2025 18:45;0;812;0;909;-1.53;10.41;0;756
23/06/2025 18:45;23/06/2025 19:00;245;16;2;60;51.30;61.79;13;27
23/06/2025 19:00;23/06/2025 19:15;58;201;0;68;55.58;40.24;0;63
23/06/2025 19:15;23/06/2025 19:30;0;795;0;587;8.20;41.17;0;512
23/06/2025 19:30;23/06/2025 19:45;0;873;2;622;22.00;47.82;0;449
23/06/2025 19:45;23/06/2025 20:00;39;346;18;227;27.52;70.99;26;100
23/06/2025 20:00;23/06/2025 20:15;846;0;163;31;17.54;102.60;169;0
23/06/2025 20:15;23/06/2025 20:30;259;1;85;1;25.64;133.40;82;0
23/06/2025 20:30;23/06/2025 20:45;382;0;9;49;68.68;69.40;85;0
23/06/2025 20:45;23/06/2025 21:00;263;0;153;24;97.80;295.68;278;0
23/06/2025 21:00;23/06/2025 21:15;586;0;31;3;185.69;239.13;14;3
23/06/2025 21:15;23/06/2025 21:30;469;0;2;3;68.91;71.24;2;3
23/06/2025 21:30;23/06/2025 21:45;764;0;66;1;53.08;69.40;57;0
23/06/2025 21:45;23/06/2025 22:00;358;52;346;0;95.56;133.40;297;0
23/06/2025 22:00;23/06/2025 22:15;179;14;173;16;86.01;158.63;161;0
23/06/2025 22:15;23/06/2025 22:30;0;409;2;247;26.70;106.68;0;231
23/06/2025 22:30;23/06/2025 22:45;315;5;113;229;73.68;95.13;147;110
23/06/2025 22:45;23/06/2025 23:00;24;232;17;165;72.91;116.25;18;160
23/06/2025 23:00;23/06/2025 23:15;4;229;43;92;54.21;106.58;54;60
23/06/2025 23:15;23/06/2025 23:30;0;701;0;338;5.40;66.36;0;353
23/06/2025 23:30;23/06/2025 23:45;0;378;59;357;5.40;97.28;0;382
23/06/2025 23:45;24/06/2025 00:00;0;1152;4;501;5.40;2.78;0;546
24/06/2025 00:00;24/06/2025 00:15;0;1319;0;449;5.40;66.72;0;358
24/06/2025 00:15;24/06/2025 00:30;0;1816;0;1109;5.40;-20.44;0;879
24/06/2025 00:30;24/06/2025 00:45;0;913;0;918;5.40;38.86;0;598
24/06/2025 00:45;24/06/2025 01:00;0;426;0;154;69.40;87.96;0;42
24/06/2025 01:00;24/06/2025 01:15;0;375;38;36;19.70;78.61;73;0
24/06/2025 01:15;24/06/2025 01:30;0;505;6;208;28.84;59.66;5;200
24/06/2025 01:30;24/06/2025 01:45;0;365;0;327;5.40;68.68;0;349
24/06/2025 01:45;24/06/2025 02:00;1;165;2;176;5.40;92.13;0;174
24/06/2025 02:00;24/06/2025 02:15;217;76;19;124;33.51;88.30;8;114
24/06/2025 02:15;24/06/2025 02:30;102;52;20;33;52.53;55.23;0;141
24/06/2025 02:30;24/06/2025 02:45;325;0;10;28;67.84;85.82;6;47
24/06/2025 02:45;24/06/2025 03:00;279;0;28;9;34.07;81.67;0;130
24/06/2025 03:00;24/06/2025 03:15;1009;0;102;22;49.07;111.85;114;31
24/06/2025 03:15;24/06/2025 03:30;812;0;14;0;62.09;128.40;11;5
24/06/2025 03:30;24/06/2025 03:45;600;0;1;5;69.45;69.53;0;7
24/06/2025 03:45;24/06/2025 04:00;283;6;10;2;68.51;88.31;1;26
24/06/2025 04:00;24/06/2025 04:15;5;136;2;116;8.20;73.00;0;147
24/06/2025 04:15;24/06/2025 04:30;3;148;1;118;23.23;85.07;3;81
24/06/2025 04:30;24/06/2025 04:45;184;1;32;11;49.00;70.85;47;0
