datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_dri_bof_hydrogen_external_steel_demand,P100000120426_dri_bof_hydrogen_external_steel_demand,P100000120428_dri_bof_hydrogen_external_steel_demand,P100000120425_dri_bof_hydrogen_external_steel_demand,P100000120427_dri_bof_hydrogen_external_steel_demand,P100000120422_dri_bof_hydrogen_external_steel_demand,P100000120432_dri_bof_hydrogen_external_steel_demand,P100000120424_dri_bof_hydrogen_external_steel_demand,P100000120421_dri_bof_hydrogen_external_steel_demand
2030-01-01 05:15:00,0.0,34.776,-0.01658,2.713,36.93579357903131,42.1062696890456,62.37849456204322,-0.0101540764772602,56.96871490029653,225.0,100.0,35.17389113794525,95.73227614207575,30.8813794125055,55.58648293122025,24.7051035187148,118.54164713260624,67.41405121716726,145.1424831795055,253.2273110809375
2030-01-01 05:30:00,0.0,34.776,-0.01658,2.713,36.93579357903131,42.1062696890456,62.37849456204322,-0.0101540764772602,56.96871490029653,225.0,100.0,35.17389113794525,95.73227614207575,30.8813794125055,55.58648293122025,24.7051035187148,118.54164713260624,67.41405121716726,145.1424831795055,253.2273110809375
2030-01-01 05:45:00,0.0,34.776,-0.01658,2.713,36.93579357903131,42.1062696890456,62.37849456204322,-0.0101540764772602,56.96871490029653,225.0,100.0,35.17389113794525,95.73227614207575,30.8813794125055,55.58648293122025,24.7051035187148,118.54164713260624,67.41405121716726,145.1424831795055,253.2273110809375
2030-01-01 06:00:00,0.0,34.776,-0.01658,54.674,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.8863695558455,97.6714184559075,31.5069091914005,56.71243653300275,25.205527341602,120.94281352256024,68.77958272367825,148.08247313911176,258.35665526582
2030-01-01 06:15:00,0.0,34.776,-0.01658,54.674,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.8863695558455,97.6714184559075,31.5069091914005,56.71243653300275,25.205527341602,120.94281352256024,68.77958272367825,148.08247313911176,258.35665526582
2030-01-01 06:30:00,0.0,34.776,-0.01658,54.674,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.8863695558455,97.6714184559075,31.5069091914005,56.71243653300275,25.205527341602,120.94281352256024,68.77958272367825,148.08247313911176,258.35665526582
2030-01-01 06:45:00,0.0,34.776,-0.01658,54.674,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.8863695558455,97.6714184559075,31.5069091914005,56.71243653300275,25.205527341602,120.94281352256024,68.77958272367825,148.08247313911176,258.35665526582
2030-01-01 07:00:00,0.0,34.776,-0.01658,18.98,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.924480078943,97.775143321228,31.54036882538775,56.7726638741675,25.2322950487795,121.071252089773,68.8526251046285,148.2397334187875,258.631024264405
2030-01-01 07:15:00,0.0,34.776,-0.01658,18.98,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.924480078943,97.775143321228,31.54036882538775,56.7726638741675,25.2322950487795,121.071252089773,68.8526251046285,148.2397334187875,258.631024264405
2030-01-01 07:30:00,0.0,34.776,-0.01658,18.98,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.924480078943,97.775143321228,31.54036882538775,56.7726638741675,25.2322950487795,121.071252089773,68.8526251046285,148.2397334187875,258.631024264405
2030-01-01 07:45:00,0.0,34.776,-0.01658,18.98,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.924480078943,97.775143321228,31.54036882538775,56.7726638741675,25.2322950487795,121.071252089773,68.8526251046285,148.2397334187875,258.631024264405
2030-01-01 08:00:00,0.0,54.021,-0.01658,141.28,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
2030-01-01 08:15:00,0.0,54.021,-0.01658,141.28,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
2030-01-01 08:30:00,0.0,54.021,-0.01658,141.28,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
2030-01-01 08:45:00,0.0,54.021,-0.01658,141.28,36.93579357690872,42.10626969818099,62.37853013944297,-0.0101540764772602,56.99043458661411,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
2030-01-01 09:00:00,0.0,54.021,-0.01658,84.236,36.935793558695,42.10626957631177,62.37855272715838,-0.0101540764772602,56.94174814478154,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
2030-01-01 09:15:00,0.0,54.021,-0.01658,84.236,36.935793558695,42.10626957631177,62.37855272715838,-0.0101540764772602,56.94174814478154,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
2030-01-01 09:30:00,0.0,54.021,-0.01658,84.236,36.935793558695,42.10626957631177,62.37855272715838,-0.0101540764772602,56.94174814478154,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
2030-01-01 09:45:00,0.0,54.021,-0.01658,84.236,36.935793558695,42.10626957631177,62.37855272715838,-0.0101540764772602,56.94174814478154,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
2030-01-01 10:00:00,0.0,54.021,-0.01658,327.72,36.935793558695,42.10626957631177,62.37855272715838,-0.0101540764772602,56.94174814478154,225.0,100.0,35.97529411005075,97.913443142502,31.58498167097725,56.852966996212,25.26798532523475,121.2425035137715,68.950014946492,148.44941379297174,258.99684959809
