datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_natural_gas_external_steel_demand,P100000120426_bf_bof_natural_gas_external_steel_demand,P100000120428_bf_bof_natural_gas_external_steel_demand,P100000120425_bf_bof_natural_gas_external_steel_demand,P100000120427_bf_bof_natural_gas_external_steel_demand,P100000120422_bf_bof_natural_gas_external_steel_demand,P100000120432_bf_bof_natural_gas_external_steel_demand,P100000120424_bf_bof_natural_gas_external_steel_demand,P100000120421_bf_bof_natural_gas_external_steel_demand
2035-01-02 02:45:00,0.0,5.2325,-0.01563,160.65,26.463476786955805,35.7490759200501,67.93414174136161,-0.0095724061128709,47.05017556611863,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 03:00:00,0.0,5.2325,-0.01563,191.52,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 03:15:00,0.0,5.2325,-0.01563,191.52,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 03:30:00,0.0,5.2325,-0.01563,191.52,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 03:45:00,0.0,5.2325,-0.01563,191.52,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 04:00:00,0.0,8.1102,-0.01563,154.89,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 04:15:00,0.0,8.1102,-0.01563,154.89,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 04:30:00,0.0,8.1102,-0.01563,154.89,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 04:45:00,0.0,8.1102,-0.01563,154.89,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 05:00:00,0.0,8.1102,-0.01563,177.28,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 05:15:00,0.0,8.1102,-0.01563,177.28,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 05:30:00,0.0,8.1102,-0.01563,177.28,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 05:45:00,0.0,8.1102,-0.01563,177.28,26.463476783939,35.74907636425689,67.93415546222757,-0.0095724061128709,47.13027686836306,225.0,100.0,34.0098435052325,92.56410437691,29.85938851596425,53.746899317446,23.887510807126624,118.54164924473375,65.18304512289875,140.3391259798735,244.8469857575245
2035-01-02 06:00:00,0.0,8.1102,-0.01563,407.64,26.4634767679976,35.74907651607586,67.93416732116594,-0.0095724061128709,47.16382854596468,225.0,100.0,34.698743104046,94.4390725566365,30.46421696118475,54.8355905186145,24.371373563188776,120.9428156774705,66.5033856186645,143.18181967149576,249.80657900684724
2035-01-02 06:15:00,0.0,8.1102,-0.01563,407.64,26.4634767679976,35.74907651607586,67.93416732116594,-0.0095724061128709,47.16382854596468,225.0,100.0,34.698743104046,94.4390725566365,30.46421696118475,54.8355905186145,24.371373563188776,120.9428156774705,66.5033856186645,143.18181967149576,249.80657900684724
2035-01-02 06:30:00,0.0,8.1102,-0.01563,407.64,26.4634767679976,35.74907651607586,67.93416732116594,-0.0095724061128709,47.16382854596468,225.0,100.0,34.698743104046,94.4390725566365,30.46421696118475,54.8355905186145,24.371373563188776,120.9428156774705,66.5033856186645,143.18181967149576,249.80657900684724
2035-01-02 06:45:00,0.0,8.1102,-0.01563,407.64,26.4634767679976,35.74907651607586,67.93416732116594,-0.0095724061128709,47.16382854596468,225.0,100.0,34.698743104046,94.4390725566365,30.46421696118475,54.8355905186145,24.371373563188776,120.9428156774705,66.5033856186645,143.18181967149576,249.80657900684724
