datetime,DE_DA_price,aFRR_capacity_down_price,aFRR_energy_down_price,aFRR_energy_down_quantity,coal_price,natural_gas_price,biomass_price,co2_price,hydrogen_price,iron_ore_price,lime_price,P100000120423_bf_bof_hydrogen_external_steel_demand,P100000120426_bf_bof_hydrogen_external_steel_demand,P100000120428_bf_bof_hydrogen_external_steel_demand,P100000120425_bf_bof_hydrogen_external_steel_demand,P100000120427_bf_bof_hydrogen_external_steel_demand,P100000120422_bf_bof_hydrogen_external_steel_demand,P100000120432_bf_bof_hydrogen_external_steel_demand,P100000120424_bf_bof_hydrogen_external_steel_demand,P100000120421_bf_bof_hydrogen_external_steel_demand
2045-01-01 05:00:00,0.0,11.948,-0.015734,2.713,11.862909546477944,27.15301654213531,39.37277056108227,-0.010222467389325,55.63836123634028,225.0,100.0,33.0343877223795,89.9092202892095,29.0029742967795,52.205353711798,23.202379426221075,116.01189713110524,63.3134928500165,136.3139791192465,237.82438911596526
2045-01-01 05:15:00,0.0,11.948,-0.015734,2.713,11.862909546477944,27.15301654213531,39.37277056108227,-0.010222467389325,55.63836123634028,225.0,100.0,33.0343877223795,89.9092202892095,29.0029742967795,52.205353711798,23.202379426221075,116.01189713110524,63.3134928500165,136.3139791192465,237.82438911596526
2045-01-01 05:30:00,0.0,11.948,-0.015734,2.713,11.862909546477944,27.15301654213531,39.37277056108227,-0.010222467389325,55.63836123634028,225.0,100.0,33.0343877223795,89.9092202892095,29.0029742967795,52.205353711798,23.202379426221075,116.01189713110524,63.3134928500165,136.3139791192465,237.82438911596526
2045-01-01 05:45:00,0.0,11.948,-0.015734,2.713,11.862909546477944,27.15301654213531,39.37277056108227,-0.010222467389325,55.63836123634028,225.0,100.0,33.0343877223795,89.9092202892095,29.0029742967795,52.205353711798,23.202379426221075,116.01189713110524,63.3134928500165,136.3139791192465,237.82438911596526
2045-01-01 06:00:00,0.0,11.948,-0.015734,54.674,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7035285974315,91.7304114323655,29.590455310902,53.26281953676475,23.67236423729225,118.36182118646126,64.595963903039,139.07513988409124,242.64173342938824
2045-01-01 06:15:00,0.0,11.948,-0.015734,54.674,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7035285974315,91.7304114323655,29.590455310902,53.26281953676475,23.67236423729225,118.36182118646126,64.595963903039,139.07513988409124,242.64173342938824
2045-01-01 06:30:00,0.0,11.948,-0.015734,54.674,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7035285974315,91.7304114323655,29.590455310902,53.26281953676475,23.67236423729225,118.36182118646126,64.595963903039,139.07513988409124,242.64173342938824
2045-01-01 06:45:00,0.0,11.948,-0.015734,54.674,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7035285974315,91.7304114323655,29.590455310902,53.26281953676475,23.67236423729225,118.36182118646126,64.595963903039,139.07513988409124,242.64173342938824
2045-01-01 07:00:00,0.0,11.948,-0.015734,18.98,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7393209923295,91.827827081313,29.621879713799,53.31938346195525,23.697503759597726,118.4875187979885,64.66456337452,139.22283457762526,242.89941353301626
2045-01-01 07:15:00,0.0,11.948,-0.015734,18.98,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7393209923295,91.827827081313,29.621879713799,53.31938346195525,23.697503759597726,118.4875187979885,64.66456337452,139.22283457762526,242.89941353301626
2045-01-01 07:30:00,0.0,11.948,-0.015734,18.98,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7393209923295,91.827827081313,29.621879713799,53.31938346195525,23.697503759597726,118.4875187979885,64.66456337452,139.22283457762526,242.89941353301626
2045-01-01 07:45:00,0.0,11.948,-0.015734,18.98,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7393209923295,91.827827081313,29.621879713799,53.31938346195525,23.697503759597726,118.4875187979885,64.66456337452,139.22283457762526,242.89941353301626
2045-01-01 08:00:00,0.0,15.141,-0.015734,141.28,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 08:15:00,0.0,15.141,-0.015734,141.28,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 08:30:00,0.0,15.141,-0.015734,141.28,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 08:45:00,0.0,15.141,-0.015734,141.28,11.862909546475946,27.153016417021007,39.372815714736895,-0.010222467389325,55.71916646301477,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 09:00:00,0.0,15.141,-0.015734,84.236,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 09:15:00,0.0,15.141,-0.015734,84.236,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 09:30:00,0.0,15.141,-0.015734,84.236,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 09:45:00,0.0,15.141,-0.015734,84.236,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 10:00:00,0.0,15.141,-0.015734,327.72,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 10:15:00,0.0,15.141,-0.015734,327.72,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 10:30:00,0.0,15.141,-0.015734,327.72,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 10:45:00,0.0,15.141,-0.015734,327.72,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 11:00:00,0.0,15.141,-0.015734,82.589,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 11:15:00,0.0,15.141,-0.015734,82.589,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 11:30:00,0.0,15.141,-0.015734,82.589,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 11:45:00,0.0,15.141,-0.015734,82.589,11.862909546474238,27.153016200949523,39.37284464421191,-0.010222467389325,55.726510898870416,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
2045-01-01 12:00:00,0.0,14.169,-0.015734,13.138,11.86290954647265,27.1530161902898,39.3728665946368,-0.010222467389325,55.72940013872344,225.0,100.0,33.7870441852315,91.9577146124395,29.66377891740275,53.39480202840925,23.7310231224644,118.655115612322,64.756029335929,139.41976083445275,243.24298700239575
