block_id,block_start,block_end,block_duration_h,capacity_price_EUR_per_MW_h,missing_capacity_price_flag,price_inconsistency_flag,number_of_timesteps,opportunity_cost_EUR_per_MW_h,activation_expected,capacity_profitable,activation_profitable,technically_feasible,bid_eligible,activation_steps,price_fail_steps,missing_price_steps,min_price_margin_EUR_per_MWh,peak_activation_MW,technical_capacity_MW,compliant_capacity_MW,bid_increment_MW,reserved_capacity_MW,capacity_revenue_EUR,charge_headroom_MW,storage_headroom_MW,activated_energy_MWh,activation_cost_EUR
2025-04-30_20:00_00:00,2025-04-30 20:00:00+02:00,2025-05-01 00:00:00+02:00,4.0,1.17,False,False,16,0.0,True,True,False,True,False,13,13,1,-343.54764705882354,48.836,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-01_00:00_04:00,2025-05-01 00:00:00+02:00,2025-05-01 04:00:00+02:00,4.0,3.07,False,False,16,0.0,True,True,False,True,False,7,7,1,-96.96764705882353,0.372,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-01_04:00_08:00,2025-05-01 04:00:00+02:00,2025-05-01 08:00:00+02:00,4.0,7.06,False,False,16,0.0,True,True,False,True,False,12,12,0,-325.5876470588235,6.176,16.0,16.0,1.0,0.0,0.0,0.0,329.2242105263158,0.0,0.0
2025-05-01_08:00_12:00,2025-05-01 08:00:00+02:00,2025-05-01 12:00:00+02:00,4.0,129.0,False,False,16,9.401176470588235,True,True,False,True,False,15,15,0,-166.85764705882355,36.556,16.0,16.0,1.0,0.0,0.0,0.0,322.95749885906355,0.0,0.0
2025-05-01_12:00_16:00,2025-05-01 12:00:00+02:00,2025-05-01 16:00:00+02:00,4.0,149.79,False,False,16,93.02735294117647,True,True,False,True,False,13,13,0,-248.09764705882355,82.96,16.0,16.0,1.0,0.0,0.0,0.0,311.13355874623244,0.0,0.0
2025-05-01_16:00_20:00,2025-05-01 16:00:00+02:00,2025-05-01 20:00:00+02:00,4.0,34.35,False,False,16,0.6055882352941175,True,True,False,True,False,9,9,0,-128.23764705882354,120.624,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-01_20:00_00:00,2025-05-01 20:00:00+02:00,2025-05-02 00:00:00+02:00,4.0,2.12,False,False,16,0.0,True,True,False,True,False,15,15,0,-253.96764705882356,6.536,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-02_00:00_04:00,2025-05-02 00:00:00+02:00,2025-05-02 04:00:00+02:00,4.0,3.43,False,False,16,0.0,True,True,False,True,False,13,13,0,-130.60764705882355,104.748,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-02_04:00_08:00,2025-05-02 04:00:00+02:00,2025-05-02 08:00:00+02:00,4.0,5.03,False,False,16,0.0,True,True,False,True,False,15,15,1,-169.14764705882354,344.564,16.0,16.0,1.0,0.0,0.0,0.0,329.2242105263158,0.0,0.0
2025-05-02_08:00_12:00,2025-05-02 08:00:00+02:00,2025-05-02 12:00:00+02:00,4.0,73.33,False,False,16,0.0,True,True,False,True,False,15,8,0,-284.2776470588235,280.12,16.0,16.0,1.0,0.0,0.0,0.0,326.4367842105263,16.0,-215.16000000000003
2025-05-02_12:00_16:00,2025-05-02 12:00:00+02:00,2025-05-02 16:00:00+02:00,4.0,100.0,False,False,16,0.3761764705882342,True,True,False,True,False,14,11,0,-314.42764705882354,256.352,16.0,16.0,1.0,0.0,0.0,0.0,330.87965064210533,4.0,-50.56
2025-05-02_16:00_20:00,2025-05-02 16:00:00+02:00,2025-05-02 20:00:00+02:00,4.0,28.25,False,False,16,0.0,True,True,False,True,False,8,8,0,-735.7176470588236,19.596,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-02_20:00_00:00,2025-05-02 20:00:00+02:00,2025-05-03 00:00:00+02:00,4.0,1.73,False,False,16,0.0,True,True,False,True,False,13,13,0,-458.98764705882354,187.772,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-03_00:00_04:00,2025-05-03 00:00:00+02:00,2025-05-03 04:00:00+02:00,4.0,2.75,False,False,16,0.0,True,True,False,True,False,16,16,0,-517.1776470588235,128.868,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-03_04:00_08:00,2025-05-03 04:00:00+02:00,2025-05-03 08:00:00+02:00,4.0,4.04,False,False,16,0.0,True,True,False,True,False,16,12,0,-77.57764705882354,389.756,16.0,16.0,1.0,0.0,0.0,16.0,279.2313431074164,16.0,-62.28
2025-05-03_08:00_12:00,2025-05-03 08:00:00+02:00,2025-05-03 12:00:00+02:00,4.0,52.37,False,False,16,0.0,True,True,False,True,False,11,10,0,-260.23764705882354,91.072,16.0,16.0,1.0,0.0,0.0,16.0,292.62383772523185,4.0,-49.32
2025-05-03_12:00_16:00,2025-05-03 12:00:00+02:00,2025-05-03 16:00:00+02:00,4.0,84.99,False,False,16,0.0730882352941169,True,True,False,True,False,13,10,0,-167.72764705882352,704.056,16.0,16.0,1.0,0.0,0.0,16.0,323.7173387084211,12.0,-256.2
2025-05-03_16:00_20:00,2025-05-03 16:00:00+02:00,2025-05-03 20:00:00+02:00,4.0,27.69,False,False,16,0.0,True,True,False,True,False,10,9,1,-100.05764705882353,677.14,16.0,16.0,1.0,0.0,0.0,16.0,312.1621536842105,4.0,-52.2
2025-05-03_20:00_00:00,2025-05-03 20:00:00+02:00,2025-05-04 00:00:00+02:00,4.0,2.31,False,False,16,0.0,True,True,False,True,False,12,11,0,-92.85764705882355,129.84,16.0,16.0,1.0,0.0,0.0,16.0,322.3421052631579,4.0,-189.72
2025-05-04_00:00_04:00,2025-05-04 00:00:00+02:00,2025-05-04 04:00:00+02:00,4.0,8.79,False,False,16,0.0,True,True,False,True,False,14,4,0,-35.84764705882353,434.792,16.0,16.0,1.0,0.0,0.0,0.0,179.46900315286038,36.0,-1988.72
2025-05-04_04:00_08:00,2025-05-04 04:00:00+02:00,2025-05-04 08:00:00+02:00,4.0,10.69,False,False,16,0.0,True,True,False,True,False,16,9,0,-51.497647058823524,135.772,16.0,16.0,1.0,0.0,0.0,0.0,24.27331024300357,8.0,-223.83999999999997
2025-05-04_08:00_12:00,2025-05-04 08:00:00+02:00,2025-05-04 12:00:00+02:00,4.0,48.03,False,False,16,0.0,True,True,False,True,False,8,4,0,-18.877647058823534,64.904,16.0,16.0,1.0,0.0,0.0,16.0,0.21651195530035983,10.323,-174.06536
2025-05-04_12:00_16:00,2025-05-04 12:00:00+02:00,2025-05-04 16:00:00+02:00,4.0,74.16,False,False,16,0.5655882352941166,True,True,False,True,False,7,6,0,-42.73764705882353,23.304,16.0,16.0,1.0,0.0,0.0,16.0,75.64078872549506,1.72,-48.589999999999996
2025-05-04_16:00_20:00,2025-05-04 16:00:00+02:00,2025-05-04 20:00:00+02:00,4.0,29.26,False,False,16,0.0,True,True,False,True,False,10,9,2,-84.83764705882353,14.44,16.0,16.0,1.0,0.0,0.0,16.0,152.49556177329342,3.61,-18.5915
2025-05-04_20:00_00:00,2025-05-04 20:00:00+02:00,2025-05-05 00:00:00+02:00,4.0,1.74,False,False,16,0.0,True,True,False,True,False,15,14,0,-94.14764705882354,49.8,16.0,16.0,1.0,0.0,0.0,16.0,164.43685980451806,4.0,-70.6
2025-05-05_00:00_04:00,2025-05-05 00:00:00+02:00,2025-05-05 04:00:00+02:00,4.0,5.83,False,False,16,0.0,True,True,False,True,False,14,14,0,-78.24764705882353,104.508,16.0,16.0,1.0,0.0,0.0,16.0,179.13529710364756,0.0,0.0
2025-05-05_04:00_08:00,2025-05-05 04:00:00+02:00,2025-05-05 08:00:00+02:00,4.0,6.08,False,False,16,0.0,True,True,False,True,False,11,11,0,-91.11764705882354,112.32,11.329405714745917,11.0,1.0,0.0,0.0,16.0,253.85011228094004,0.0,0.0
2025-05-05_08:00_12:00,2025-05-05 08:00:00+02:00,2025-05-05 12:00:00+02:00,4.0,32.45,False,False,16,0.0,True,True,False,True,False,16,13,1,-446.5176470588235,356.736,11.329405714745917,11.0,1.0,0.0,0.0,16.0,326.4367842105263,12.0,-397.52000000000004
2025-05-05_12:00_16:00,2025-05-05 12:00:00+02:00,2025-05-05 16:00:00+02:00,4.0,58.9,False,False,16,0.0,True,True,False,True,False,13,13,0,-47.57764705882354,86.288,11.329405714745917,11.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-05_16:00_20:00,2025-05-05 16:00:00+02:00,2025-05-05 20:00:00+02:00,4.0,21.78,False,False,16,0.0,True,True,False,True,False,15,15,0,-97.01764705882354,74.572,11.329405714745917,11.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-05_20:00_00:00,2025-05-05 20:00:00+02:00,2025-05-06 00:00:00+02:00,4.0,1.74,False,False,16,0.0,True,True,False,True,False,15,15,0,-89.72764705882355,84.188,11.329405714745917,11.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-06_00:00_04:00,2025-05-06 00:00:00+02:00,2025-05-06 04:00:00+02:00,4.0,4.02,False,False,16,0.0,True,True,False,True,False,8,8,1,-88.79764705882354,13.984,11.329405714745917,11.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-06_04:00_08:00,2025-05-06 04:00:00+02:00,2025-05-06 08:00:00+02:00,4.0,4.43,False,False,16,0.0,True,True,False,True,False,9,7,0,-133.28764705882352,155.572,16.0,16.0,1.0,0.0,0.0,16.0,321.6139336842105,8.0,-87.68
2025-05-06_08:00_12:00,2025-05-06 08:00:00+02:00,2025-05-06 12:00:00+02:00,4.0,28.73,False,False,16,0.0,True,True,False,True,False,15,7,0,-40.63764705882354,379.024,16.0,16.0,1.0,0.0,0.0,0.0,296.9798337261249,32.0,-905.48
2025-05-06_12:00_16:00,2025-05-06 12:00:00+02:00,2025-05-06 16:00:00+02:00,4.0,54.7,False,False,16,0.0,True,True,False,True,False,13,11,5,-50.60764705882354,316.252,16.0,16.0,1.0,0.0,0.0,16.0,328.8961394125158,8.0,-197.4
2025-05-06_16:00_20:00,2025-05-06 16:00:00+02:00,2025-05-06 20:00:00+02:00,4.0,18.61,False,False,16,0.0,True,True,False,True,False,10,9,0,-113.74764705882353,85.78,16.0,16.0,1.0,0.0,0.0,16.0,326.99894736842106,4.0,-87.4
2025-05-06_20:00_00:00,2025-05-06 20:00:00+02:00,2025-05-07 00:00:00+02:00,4.0,1.36,False,False,16,0.0,True,True,False,True,False,13,13,0,-94.13764705882355,83.232,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-07_00:00_04:00,2025-05-07 00:00:00+02:00,2025-05-07 04:00:00+02:00,4.0,3.26,False,False,16,0.0,True,True,False,True,False,12,12,1,-88.80764705882353,234.476,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-07_04:00_08:00,2025-05-07 04:00:00+02:00,2025-05-07 08:00:00+02:00,4.0,3.38,False,False,16,0.0,True,True,False,True,False,10,10,0,-91.14764705882354,126.28,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-07_08:00_12:00,2025-05-07 08:00:00+02:00,2025-05-07 12:00:00+02:00,4.0,22.9,False,False,16,0.0,True,True,False,True,False,16,16,6,-71.95764705882354,158.5,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-07_12:00_16:00,2025-05-07 12:00:00+02:00,2025-05-07 16:00:00+02:00,4.0,42.84,False,False,16,0.0,True,True,False,True,False,13,13,0,-70.39764705882354,234.74,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-07_16:00_20:00,2025-05-07 16:00:00+02:00,2025-05-07 20:00:00+02:00,4.0,14.61,False,False,16,0.0,True,True,False,True,False,5,5,1,-112.98764705882354,24.596,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-07_20:00_00:00,2025-05-07 20:00:00+02:00,2025-05-08 00:00:00+02:00,4.0,1.26,False,False,16,0.0,True,True,False,True,False,8,8,0,-91.71764705882353,60.76,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-08_00:00_04:00,2025-05-08 00:00:00+02:00,2025-05-08 04:00:00+02:00,4.0,2.83,False,False,16,0.0,True,True,False,True,False,11,11,0,-110.86764705882354,13.152,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-08_04:00_08:00,2025-05-08 04:00:00+02:00,2025-05-08 08:00:00+02:00,4.0,2.8,False,False,16,0.0,True,True,False,True,False,7,7,0,-112.72764705882355,650.336,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-08_08:00_12:00,2025-05-08 08:00:00+02:00,2025-05-08 12:00:00+02:00,4.0,18.7,False,False,16,0.0,True,True,False,True,False,13,9,0,-57.03764705882353,248.22,16.0,16.0,1.0,0.0,0.0,16.0,331.63684210526316,16.0,-207.36
2025-05-08_12:00_16:00,2025-05-08 12:00:00+02:00,2025-05-08 16:00:00+02:00,4.0,36.66,False,False,16,0.0,True,True,False,True,False,6,6,0,-145.80764705882353,13.512,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-08_16:00_20:00,2025-05-08 16:00:00+02:00,2025-05-08 20:00:00+02:00,4.0,11.87,False,False,16,0.0,True,True,False,True,False,5,5,0,-90.20764705882354,8.168,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-08_20:00_00:00,2025-05-08 20:00:00+02:00,2025-05-09 00:00:00+02:00,4.0,1.13,False,False,16,0.0,True,True,False,True,False,12,12,0,-96.56764705882352,103.612,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-09_00:00_04:00,2025-05-09 00:00:00+02:00,2025-05-09 04:00:00+02:00,4.0,2.3,False,False,16,0.0,True,True,False,True,False,12,12,0,-111.72764705882355,50.9,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-09_04:00_08:00,2025-05-09 04:00:00+02:00,2025-05-09 08:00:00+02:00,4.0,2.31,False,False,16,0.0,True,True,False,True,False,6,6,1,-142.74764705882353,1.704,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
2025-05-09_08:00_12:00,2025-05-09 08:00:00+02:00,2025-05-09 12:00:00+02:00,4.0,23.85,False,False,16,0.0,True,True,False,True,False,16,10,0,-94.03764705882355,515.24,16.0,16.0,1.0,0.0,0.0,0.0,324.93506550351435,16.0,-274.68
2025-05-09_12:00_16:00,2025-05-09 12:00:00+02:00,2025-05-09 16:00:00+02:00,4.0,59.76,False,False,16,0.0,True,True,False,True,False,15,5,0,-55.50764705882353,372.128,16.0,16.0,1.0,0.0,0.0,0.0,315.0669881819239,24.0,-763.28
2025-05-09_16:00_20:00,2025-05-09 16:00:00+02:00,2025-05-09 20:00:00+02:00,4.0,18.47,False,False,16,0.0,True,True,False,True,False,8,8,0,-64.94764705882355,12.32,16.0,16.0,1.0,0.0,0.0,16.0,336.8421052631579,0.0,0.0
